ligand_id,weighted_coverage_pct,native_weighted_coverage_pct,screen_rank,native_rank,rank_shift,abs_rank_shift
ZINCf50000009AC2,9.879566144898613,22.280050230501065,519,63,456,456
ZINCf50000009AD2,10.89016656077031,22.280050230501065,349,64,285,285
ZINCf50000009AEB,11.36394477587667,22.280050230501065,203,65,138,138
ZINCf50000009AEd,10.484111883773853,22.280050230501065,456,66,390,390
ZINCf50000009AFF,11.63741212856814,22.280050230501065,151,67,84,84
ZINCf50000009AHp,11.119638821275757,22.280050230501065,273,68,205,205
ZINCf50000009AV8,11.27077958270156,22.280050230501065,227,69,158,158
ZINCf50000009BLb,11.925302211710497,22.280050230501065,113,70,43,43
ZINCf50000009BTs,11.24663860075461,22.280050230501065,236,71,165,165
ZINCf50000009CPP,11.69765363946084,22.280050230501065,142,72,70,70
ZINCf50000009CZY,10.794631537734713,22.280050230501065,387,73,314,314
ZINCf50000009Cyn,13.37661482195538,22.280050230501065,5,74,-69,69
ZINCf50000009D14,10.90686325011467,22.280050230501065,342,75,267,267
ZINCf50000009DpG,12.929223481309284,22.280050230501065,26,76,-50,50
ZINCf50000009EA2,10.655844673381582,22.280050230501065,421,77,344,344
ZINCf50000009ETW,10.958693271221572,22.280050230501065,330,78,252,252
ZINCf50000009F7y,7.968807229055414,22.280050230501065,621,79,542,542
ZINCf50000009Fc3,7.711154174537955,22.280050230501065,632,80,552,552
ZINCf50000009I87,9.273218441112684,22.280050230501065,579,81,498,498
ZINCf50000009IGG,10.888249011215846,22.280050230501065,350,82,268,268
ZINCf50000009IR8,10.51904853988221,22.280050230501065,449,83,366,366
ZINCf50000009NgI,13.056954062987392,22.280050230501065,13,84,-71,71
ZINCf50000009PAz,10.874659197981986,22.280050230501065,358,85,273,273
ZINCf50000009Uxp,11.1588791411541,22.280050230501065,265,86,179,179
ZINCf50000009XGD,11.051265664788383,22.280050230501065,296,87,209,209
ZINCf50000009Xx0,11.07658673621044,22.280050230501065,286,88,198,198
ZINCf50000009ct0,10.599619873995843,22.280050230501065,432,89,343,343
ZINCf50000009dts,11.00879435814901,22.280050230501065,312,90,222,222
ZINCf50000009duy,11.301283090933854,22.280050230501065,216,91,125,125
ZINCf50000009fSg,11.052774716087802,22.280050230501065,294,92,202,202
ZINCf50000009fWp,9.896996817802531,22.280050230501065,517,93,424,424
ZINCf50000009gjQ,13.063144209502338,22.280050230501065,12,94,-82,82
ZINCf50000009gli,10.75092917512821,22.280050230501065,406,95,311,311
ZINCf50000009i6y,13.009527552682892,22.280050230501065,17,96,-79,79
ZINCf50000009ipm,8.184010292491145,22.280050230501065,617,97,520,520
ZINCf50000009jgG,9.542336029590526,22.280050230501065,552,98,454,454
ZINCf50000009kgn,9.708617634553264,22.280050230501065,534,99,435,435
ZINCf50000009kiG,11.015081477274192,22.280050230501065,310,100,210,210
ZINCf50000009m1T,12.059742350839588,22.280050230501065,99,101,-2,2
ZINCf50000009myM,12.401964387771429,22.280050230501065,71,102,-31,31
ZINCf50000009npt,11.01731313752265,22.280050230501065,308,103,205,205
ZINCf50000009oTI,10.763384085717451,22.280050230501065,404,104,300,300
ZINCf50000009oVq,9.318340228056275,22.280050230501065,576,105,471,471
ZINCf50000009p1R,12.982123696475597,22.280050230501065,21,106,-85,85
ZINCf50000009p1T,12.53007315983396,22.280050230501065,62,107,-45,45
ZINCf50000009p32,11.838111912882908,22.280050230501065,122,108,14,14
ZINCf50000009tuo,9.968066508693024,22.280050230501065,510,109,401,401
ZINCf50000009uEZ,11.004971759715838,22.280050230501065,314,110,204,204
ZINCf50000009uQ6,11.164064660767698,22.280050230501065,262,111,151,151
ZINCf50000009uar,9.95406645152782,22.280050230501065,513,112,401,401
ZINCf50000009v11,10.705210118900585,22.280050230501065,414,113,301,301
