zinc_id,engine_H,ref_H,engine_O,ref_O,engine_cascade,ref_cascade
ZINCk7000009L0e8,36.755201860911455,34.168309532736544,18.78948307768635,19.33455653714402,25.975770590976392,25.268057735381028
ZINCk600000JS8mq,36.92824579056311,36.92824579056311,20.658199535517628,20.658199535517628,27.16621803753582,27.16621803753582
ZINCk6000009JtGH,36.38223751692659,36.38223751692659,18.333444250489084,18.333444250489084,25.552961557064087,25.552961557064087
ZINCj5000002gN2U,39.56218254058284,39.56218254058284,14.844487046420932,14.844487046420932,24.731565244085697,24.731565244085697
ZINCi800000xdaJM,38.92405593253,38.92405593253,15.17522358239346,15.17522358239346,24.67475652244808,24.674756522448078
ZINCk7000004fXbb,34.82270369225184,34.82270369225184,16.4128980063994,16.4128980063994,23.77682028074037,23.776820280740374
ZINCk8000009MfIL,33.935008419937205,33.935008419937205,19.318305554809747,19.318305554809747,25.16498670086073,25.16498670086073
ZINCk700000FCtk1,34.168309532736544,34.168309532736544,20.399202397634536,20.399202397634536,25.906845251675332,25.906845251675335
ZINCh700001bSGuI,36.92824579056311,36.92824579056311,18.982365084308707,18.982365084308707,26.16071736681047,26.16071736681047
ZINCj500000y8AXe,36.38223751692659,36.38223751692659,21.61137057587732,21.611370575877316,27.519717352297025,27.519717352297025
ZINCk8000004kbdm,32.207787600796564,32.207787600796564,18.42114027374194,18.42114027374194,23.93579920456379,23.93579920456379
ZINCj600000PBAbR,36.92824579056311,36.92824579056311,18.893747596580727,18.893747596580727,26.10754687417368,26.107546874173682
ZINCk5000009FjIn,32.7537958744331,32.7537958744331,20.105014673102936,20.105014673102936,25.164527153635003,25.164527153635003
ZINCk5000009E7eV,34.351665344695306,34.351665344695306,22.851930040419436,22.851930040419433,27.45182416212978,27.45182416212978
ZINCj800000d8QT0,36.755201860911455,34.168309532736544,17.102756005372193,16.451409044335975,24.963734347587906,23.5381692396962
ZINCk7000009KMua,34.74960601639999,34.74960601639999,18.27079350470826,18.27079350470826,24.862318509384952,24.862318509384952
ZINCk5000009D8U3,36.38223751692659,36.38223751692659,20.0067195495874,20.006719549587398,26.556926736523074,26.556926736523074
ZINCk700000PBXJR,34.38695355472221,34.38695355472221,17.425722071593395,17.425722071593395,24.21021466484492,24.21021466484492
ZINCi600000JXbXj,39.56218254058284,39.56218254058284,14.897546712324845,14.897546712324845,24.763401043628043,24.763401043628043
ZINCi60000010ysj,42.70188545168093,42.70188545168093,18.101564420608756,18.101564420608753,27.941692833037624,27.941692833037624
ZINCk600000y8JtW,41.53897202398527,41.53897202398527,22.202736235488658,22.202736235488658,29.937230550887307,29.937230550887307
ZINCk500000geI6P,34.168309532736544,34.168309532736544,19.900960115914813,19.900960115914813,25.607899882643505,25.607899882643505
ZINCk800000JSM1F,36.38223751692659,36.38223751692659,17.910467425484423,17.910467425484423,25.29917546206129,25.299175462061292
ZINCk8000004jO4w,39.924835002260615,39.924835002260615,20.747604908757477,20.747604908757474,28.41849694615873,28.41849694615873
ZINCj800000JWee0,43.896041780778056,43.896041780778056,20.52743547291856,20.527435472918558,29.87487799606236,29.874877996062356
ZINCj500000kFuMP,34.38695355472221,34.38695355472221,18.037616762760344,18.037616762760344,24.57735147954509,24.57735147954509
ZINCi5000000VaQb,39.318084780813,39.318084780813,15.73928333817256,15.73928333817256,25.17080391522873,25.170803915228735
ZINCk600000y8AEk,34.168309532736544,34.168309532736544,22.030414623026704,22.030414623026704,26.88557258691064,26.885572586910637
ZINCk600001bOktr,33.81239250864757,33.81239250864757,19.19038111672284,19.19038111672284,25.03918567349273,25.03918567349273
ZINCk600000PwxRb,36.783225624191815,36.783225624191815,17.36464295063651,17.36464295063651,25.13207602005864,25.132076020058637
ZINCk700000grilP,34.168309532736544,34.168309532736544,17.815668700680686,17.815668700680686,24.35672503350303,24.35672503350303
ZINCj7000002nzUX,30.17721542856529,30.17721542856529,21.300068441738983,21.300068441738986,24.850927236469506,24.850927236469506
ZINCk500000g86jo,34.351665344695306,34.351665344695306,18.81211043993907,18.81211043993907,25.027932401841564,25.027932401841564
ZINCk800000Pu0KL,34.351665344695306,34.351665344695306,20.919844554451323,20.919844554451323,26.292572870548916,26.292572870548913
ZINCk7000009Krck,36.38223751692659,36.38223751692659,18.689437373372915,18.689437373372915,25.766557430794386,25.766557430794386
ZINCj500000d6cSP,34.351665344695306,34.351665344695306,22.200659025328264,22.200659025328264,27.061061553075085,27.061061553075085
ZINCi800000147fS,36.92824579056311,36.92824579056311,15.12043239630258,15.12043239630258,23.843557754006795,23.843557754006795
ZINCi60000010qEj,34.168309532736544,34.168309532736544,17.77167857407764,17.77167857407764,24.3303309575412,24.3303309575412
ZINCi500000y8gew,38.072664739456826,38.072664739456826,17.695632024961323,17.695632024961323,25.846445110759525,25.846445110759525
ZINCk700000Bngy6,34.38695355472221,34.38695355472221,18.16360196868485,18.16360196868485,24.652942603099792,24.652942603099792
ZINCj50000027TvH,36.38223751692659,36.38223751692659,19.273646582285597,19.273646582285593,26.117082956141992,26.117082956141992
ZINCk700000AJ7PV,34.168309532736544,34.168309532736544,22.81813837382644,22.818138373826436,27.35820683739048,27.358206837390476
ZINCk50000043GO0,34.168309532736544,34.168309532736544,20.137147604815183,20.137147604815183,25.749612375983727,25.749612375983727
ZINCk5000009BA9Z,33.81239250864757,33.81239250864757,17.668599962865247,17.668599962865247,24.12611698117817,24.126116981178175
ZINCk5000009EMQh,34.168309532736544,34.168309532736544,21.268226193404026,21.268226193404026,26.428259529137037,26.428259529137033
ZINCk500000gedtT,31.3584279740694,31.358427974069397,22.56496895312139,22.56496895312139,26.08235256150059,26.08235256150059
ZINCk800000PBNSw,29.82129840447632,29.821298404476316,21.35623647404837,21.35623647404837,24.74226124621955,24.74226124621955
ZINCk50000044CqL,34.168309532736544,34.168309532736544,17.065213803213485,17.065213803213485,23.906452095022708,23.906452095022708
ZINCk600000PyS1k,29.63794259251756,29.637942592517557,21.143409651180143,21.143409651180146,24.54122282771511,24.54122282771511
ZINCk500000dowIY,36.74488997860436,36.74488997860436,20.38191726400141,20.38191726400141,26.92710634984259,26.92710634984259
ZINCk600000EmErA,36.06504208130489,36.06504208130489,18.620398828938335,18.620398828938338,25.598256129884955,25.598256129884955
ZINCj500000kHi8C,32.207787600796564,32.207787600796564,20.655191190135643,20.655191190135643,25.27622975440001,25.27622975440001
ZINCk8000004jXRW,32.983637231917015,32.983637231917015,18.49601268031585,18.49601268031585,24.29106250095632,24.29106250095632
ZINCj50000027fM9,34.82270369225184,34.82270369225184,16.539283513636992,16.539283513636992,23.85265158508293,23.852651585082935
ZINCk700000JT9tB,32.207787600796564,32.207787600796564,18.28429146679832,18.284291466798322,23.85368992039762,23.85368992039762
ZINCj600000PJ6Oz,40.93109610655227,40.93109610655227,19.583318981790352,19.583318981790352,28.12242983169512,28.12242983169512
ZINCk7000009KyQr,32.207787600796564,32.207787600796564,18.94298440767397,18.942984407673972,24.24890568492301,24.24890568492301
ZINCk600000JSbJP,35.895530351877184,35.895530351877184,15.821550785110311,15.821550785110311,23.85114261181706,23.85114261181706
ZINCj500000c9WYi,40.91933989473438,40.91933989473438,20.05442011593037,20.054420115930366,28.40038802745197,28.400388027451974
ZINCj700000AJhwf,38.34275944886656,38.34275944886656,20.642438637131388,20.642438637131388,27.722566961825457,27.722566961825457
ZINCk8000004iRsw,40.44803361405806,40.44803361405806,14.07437355961182,14.07437355961182,24.62383758139032,24.62383758139032
ZINCi500000eKWSz,35.53084632385342,35.53084632385342,18.777240125114623,18.777240125114623,25.478682604610132,25.478682604610135
ZINCk6000009JMrQ,34.74960601639999,34.74960601639999,20.876006253828187,20.876006253828187,26.425446158856907,26.425446158856907
ZINCk800000gutBO,30.17721542856529,30.17721542856529,19.8846435108268,19.8846435108268,24.001672277922196,24.001672277922193
ZINCk6000004bXNq,34.168309532736544,34.168309532736544,18.523046095122368,18.523046095122368,24.78115147016804,24.78115147016804
ZINCk6000018TBwb,34.932961828358735,34.932961828358735,19.154209853779104,19.154209853779104,25.46571064361096,25.46571064361096
ZINCi800001bNsPD,34.168309532736544,34.168309532736544,19.173372770110205,19.173372770110205,25.171347475160744,25.171347475160744
ZINCk700000drkMx,33.97334406552467,33.97334406552467,17.117446573628637,17.117446573628637,23.85980557038705,23.85980557038705
ZINCk700001bOBWU,36.38223751692659,36.38223751692659,20.45619418968334,20.45619418968334,26.82661152058064,26.82661152058064
ZINCk600000JT9tg,34.351665344695306,34.351665344695306,18.87908303682667,18.87908303682667,25.06811595997413,25.068115959974126
ZINCk8000009LQNn,30.17721542856529,30.17721542856529,20.623142914874848,20.623142914874848,24.444771920351023,24.444771920351023
ZINCk500000gfrar,33.81239250864757,33.81239250864757,20.66208615271113,20.66208615271113,25.9222086950857,25.9222086950857
ZINCk500000dq9TE,34.351665344695306,34.351665344695306,17.21386127800611,17.21386127800611,24.068982904681786,24.068982904681786
ZINCk6000004dHej,35.21365088823171,35.21365088823171,22.641042194975142,22.641042194975142,27.67008567227777,27.67008567227777
ZINCk500000BlRsC,34.351665344695306,34.351665344695306,20.324209034619507,20.324209034619507,25.935191558649823,25.935191558649823
ZINCk500000g874B,32.207787600796564,32.207787600796564,18.46366052993992,18.463660529939922,23.96131135828258,23.96131135828258
ZINCi80000013JGb,32.391143412755326,32.391143412755326,18.9274331564627,18.9274331564627,24.31291725897976,24.312917258979756
ZINCj700000Emxcu,34.351665344695306,34.351665344695306,21.970627725784727,21.970627725784727,26.92304277334896,26.92304277334896
ZINCk6000004cdFq,36.74488997860436,36.74488997860436,22.620056531164817,22.620056531164817,28.26998991014064,28.269989910140637
ZINCj6000002luLg,29.63794259251756,29.637942592517557,19.86318572184072,19.86318572184072,23.773088470111453,23.773088470111453
ZINCj600000BlSMP,34.351665344695306,34.351665344695306,17.51291675644823,17.51291675644823,24.248416191747054,24.248416191747058
ZINCi500000Ja4Ls,34.351665344695306,34.351665344695306,17.730041831753404,17.730041831753404,24.37869123693016,24.378691236930162
ZINCj7000002oK6N,32.391143412755326,32.391143412755326,20.541905966780558,20.541905966780554,25.281600945170467,25.281600945170467
ZINCj700000JS0DF,36.92824579056311,36.92824579056311,20.911545078536665,20.911545078536665,27.31822536334724,27.318225363347242
ZINCj500000fgFEV,30.17721542856529,30.17721542856529,19.681379909978634,19.681379909978634,23.879714117413297,23.879714117413297
ZINCk600000gp83k,34.351665344695306,34.351665344695306,17.624060994875617,17.624060994875617,24.31510273480349,24.31510273480349
ZINCk700000vT33A,29.63794259251756,29.637942592517557,20.80279949662385,20.80279949662385,24.336856734981332,24.336856734981335
ZINCk8000009LVF1,34.351665344695306,34.351665344695306,20.05315471353857,20.053154713538575,25.77255896600127,25.77255896600127
ZINCk700000y8M5i,32.07394797713363,32.07394797713363,21.756245568781026,21.756245568781026,25.883326532122062,25.883326532122062
ZINCk800000PBaiT,34.168309532736544,34.168309532736544,18.15762311152192,18.157623111521918,24.561897680007768,24.561897680007768
ZINCi7000018Wpoq,39.20474499240297,39.20474499240297,21.086419748963795,21.086419748963795,28.33374984633947,28.33374984633947
ZINCk600000PBF9M,37.42808766983345,37.42808766983345,19.507523703252296,19.507523703252296,26.67574928988476,26.67574928988476
ZINCk7000018SOP6,34.94415916385699,34.94415916385699,19.625415545776693,19.625415545776693,25.75291299300881,25.75291299300881
ZINCk600000w2mMx,40.91933989473438,40.91933989473438,17.825156152370838,17.825156152370838,27.06282964931625,27.06282964931625
ZINCk50000046GgD,36.92824579056311,36.92824579056311,17.022231111421927,17.022231111421927,24.984636983078403,24.984636983078403
ZINCk6000004dp5z,36.38223751692659,36.38223751692659,21.80207987322499,21.80207987322499,27.63414293070563,27.63414293070563
ZINCj800000xcg3R,41.95845461005244,41.95845461005244,12.76346755425412,12.76346755425412,24.44146237657345,24.44146237657345
ZINCk6000004druD,39.35980607005963,39.35980607005963,14.976230604656946,14.976230604656946,24.72966079081802,24.72966079081802
ZINCk800000dsj3h,37.36452210785526,37.36452210785526,20.48949442633357,20.489494426333575,27.239505498942247,27.239505498942247
ZINCk500000geeCr,34.351665344695306,34.351665344695306,21.687822036371937,21.687822036371937,26.753359359701285,26.753359359701285
ZINCk8000004jPTd,30.17721542856529,30.17721542856529,20.65022855954973,20.650228559549735,24.46102330715596,24.46102330715596
ZINCk6000004ccYb,34.168309532736544,34.168309532736544,18.725855952526224,18.725855952526224,24.90283738461035,24.90283738461035
ZINCk800000PxU3w,34.168309532736544,34.168309532736544,19.62391156192721,19.62391156192721,25.441670750250942,25.441670750250942
ZINCk600000Pwq7D,38.34275944886656,38.34275944886656,19.84967014826419,19.84967014826419,27.246905868505134,27.246905868505138
ZINCk700000JSlhd,31.3584279740694,31.358427974069397,19.348454541136352,19.348454541136352,24.15244391430957,24.15244391430957
ZINCk700000PA2sd,31.3584279740694,31.358427974069397,19.04304340332207,19.04304340332207,23.969197231621,23.969197231621
ZINCk5000003YXUR,34.168309532736544,34.168309532736544,17.792291120755838,17.792291120755838,24.34269848554812,24.34269848554812
ZINCk800000BmyuI,34.351665344695306,34.351665344695306,19.885573425237407,19.885573425237407,25.67201019302057,25.67201019302057
ZINCk8000004hC6v,33.935008419937205,33.935008419937205,17.53405703990902,17.53405703990902,24.094437591920293,24.094437591920293
ZINCk600000dr3TI,37.49136825579339,37.49136825579339,21.92031779365212,21.92031779365212,28.14873797850863,28.14873797850863
ZINCk700000FCwup,34.932961828358735,34.932961828358735,20.612032729857187,20.612032729857187,26.340404369257808,26.340404369257808
ZINCk8000018TfBl,33.97334406552467,33.97334406552467,21.50020682898644,21.50020682898644,26.48946172360173,26.489461723601732
ZINCj700001bNqcC,34.714317806373074,34.714317806373074,18.63105099875083,18.63105099875083,25.064357721799723,25.064357721799723
ZINCj6000002l2Vk,34.351665344695306,34.351665344695306,17.020645027032412,17.020645027032412,23.95305315409757,23.95305315409757
ZINCj700000foPd9,32.983637231917015,32.983637231917015,17.730917706591438,17.730917706591438,23.83200551672167,23.83200551672167
ZINCj5000009gIhP,36.38223751692659,36.38223751692659,21.236846858326462,21.236846858326466,27.295003121766516,27.295003121766513
ZINCi600001bWkwk,35.53084632385342,35.53084632385342,17.95159068616669,17.95159068616669,24.983292941241377,24.983292941241377
ZINCk6000004dbde,32.7537958744331,32.7537958744331,18.004437501204354,18.004437501204354,23.90418085049585,23.904180850495855
ZINCk700000PtZ2t,34.351665344695306,34.351665344695306,25.255641412567147,25.255641412567147,28.894050985418406,28.894050985418406
ZINCj7000002nPtV,34.168309532736544,34.168309532736544,19.07841320240841,19.07841320240841,25.114371734539663,25.114371734539663
ZINCj500000c9PTl,33.935008419937205,33.935008419937205,17.28729318677054,17.28729318677054,23.94637928003721,23.946379280037206
ZINCi5000000TqLh,34.168309532736544,34.168309532736544,18.45269070120324,18.45269070120324,24.73893823381656,24.73893823381656
ZINCk5000009B22A,35.53084632385342,35.53084632385342,17.043077056300966,17.043077056300966,24.438184763321942,24.438184763321946
ZINCk500000dpAP8,34.351665344695306,34.351665344695306,19.865699624812816,19.865699624812816,25.66008591276581,25.660085912765812
ZINCk700000PAvV8,34.168309532736544,34.168309532736544,17.01701731229545,17.01701731229545,23.87753420047189,23.87753420047189
ZINCk800000JRVIr,41.557466502787214,41.557466502787214,19.865225097486924,19.865225097486924,28.54212165960704,28.54212165960704
ZINCk600000JTs4F,34.351665344695306,34.351665344695306,21.882660812541683,21.882660812541683,26.87026262540313,26.87026262540313
ZINCk800000JU0an,34.168309532736544,34.168309532736544,18.536892118669744,18.536892118669744,24.78945908429646,24.78945908429646
ZINCk7000009Krie,34.351665344695306,34.351665344695306,17.767084209567415,17.767084209567415,24.40091666361857,24.40091666361857
ZINCj800000d8Kl6,36.783225624191815,36.783225624191815,22.087759464070277,22.087759464070274,27.96594592811889,27.96594592811889
ZINCk6000004dTKu,32.391143412755326,32.391143412755326,19.45182530599239,19.45182530599239,24.62755254869757,24.62755254869757
ZINCk6000009J21t,36.783225624191815,36.783225624191815,17.22604249019212,17.22604249019212,25.048915743792,25.048915743792
ZINCk50000045stw,34.351665344695306,34.351665344695306,19.8907932829448,19.890793282944802,25.675142107645,25.675142107644998
ZINCk5000003WCPH,34.168309532736544,34.168309532736544,17.693380232339138,17.693380232339138,24.2833519524981,24.2833519524981
ZINCk6000009JeRG,34.168309532736544,34.168309532736544,19.13108983008916,19.13108983008916,25.14597771114812,25.145977711148117
ZINCk700000vHdrj,34.168309532736544,34.168309532736544,19.899576275162502,19.899576275162502,25.607069578192117,25.607069578192114
ZINCk8000004isr1,33.935008419937205,33.935008419937205,19.09381342294238,19.09381342294238,25.03029142174031,25.03029142174031
ZINCi800000cWxaY,32.207787600796564,32.207787600796564,20.600575364497185,20.600575364497185,25.24346025901693,25.243460259016935
ZINCk8000004jd6t,34.351665344695306,34.351665344695306,17.610976098564603,17.610976098564603,24.30725179701688,24.30725179701688
ZINCk600000xcrYV,32.7537958744331,32.7537958744331,19.335828733416133,19.335828733416133,24.70301558982292,24.703015589822922
ZINCk8000009LgQe,29.82129840447632,29.821298404476316,21.57144026068288,21.571440260682877,24.87138351820025,24.87138351820025
ZINCk700000GfiSk,37.49136825579339,37.49136825579339,22.592847547715063,22.592847547715063,28.552255830946397,28.552255830946393
ZINCk800001bNsvx,34.74960601639999,34.74960601639999,21.62784536530726,21.62784536530726,26.87654962574435,26.87654962574435
ZINCj6000018UH62,42.70188545168093,42.70188545168093,17.869095336786867,17.869095336786867,27.80221138274449,27.802211382744492
ZINCk700000wWRDP,33.945320302244305,31.358427974069397,18.83131502130371,19.12469149806927,24.87691713367995,24.01818608846932
ZINCj8000002qMLI,42.70188545168093,42.70188545168093,16.75134773011692,16.75134773011692,27.131562818742523,27.131562818742523
ZINCk6000004dGzy,38.92405593253,38.92405593253,20.595603669122468,20.595603669122468,27.92698457448548,27.92698457448548
ZINCk50000041DmU,33.97334406552467,33.97334406552467,17.657606155550873,17.657606155550873,24.18390131954039,24.18390131954039
ZINCk700000PCnBA,34.82270369225184,34.82270369225184,20.67202560981301,20.67202560981301,26.332296842788537,26.332296842788537
ZINCj8000018SvCn,34.168309532736544,34.168309532736544,17.599441389133734,17.599441389133734,24.22698864657486,24.22698864657486
ZINCk700000Pypat,32.391143412755326,32.391143412755326,18.54668669377853,18.54668669377853,24.08446938136925,24.08446938136925
ZINCj600001bRFyb,38.88876772250309,38.88876772250309,15.622913813652616,15.622913813652616,24.929255377192806,24.929255377192806
ZINCj5000002giNw,32.207787600796564,32.207787600796564,18.385129097536,18.385129097536,23.914192498840222,23.914192498840226
ZINCk6000009J7kf,34.351665344695306,34.351665344695306,16.726345243612396,16.726345243612396,23.77647328404556,23.776473284045558
ZINCj6000002lJXy,34.74960601639999,34.74960601639999,17.301417810458375,17.301417810458375,24.28069309283502,24.28069309283502
ZINCk800000gvvbJ,40.91933989473438,40.91933989473438,20.346496975678196,20.346496975678193,28.575634143300665,28.575634143300665
ZINCk8000004i3j7,36.92824579056311,36.92824579056311,21.533882215049083,21.533882215049083,27.69162764525469,27.69162764525469
ZINCk500000gcHib,31.8044562527589,31.8044562527589,19.72700811959273,19.727008119592732,24.5579873728592,24.5579873728592
ZINCj600000crDbM,48.00292226034637,48.002922260346374,15.194881585924216,15.194881585924216,28.31809785569308,28.318097855693082
ZINCk500000g6Za1,29.82129840447632,29.821298404476316,20.19788215454699,20.19788215454699,24.04724865451872,24.04724865451872
ZINCj500000ca0ZC,34.351665344695306,34.351665344695306,20.57767257083921,20.57767257083921,26.08726968038165,26.08726968038165
ZINCk800000JTCI2,32.391143412755326,32.391143412755326,20.88040263611123,20.88040263611123,25.48469894676887,25.48469894676887
ZINCk5000003ZAll,44.172382594242485,44.172382594242485,20.61980609795431,20.61980609795431,30.04083669646958,30.04083669646958
ZINCk6000004deKL,46.13290452618246,46.13290452618246,17.275112019883,17.275112019883,28.818229022402782,28.818229022402786
ZINCk6000004dpsM,38.70541191054433,38.70541191054433,21.57492947485851,21.57492947485851,28.427122449132835,28.427122449132835
ZINCk600000dr0Jt,36.92824579056311,36.92824579056311,19.011301669637927,19.011301669637927,26.178079318008,26.178079318008002
ZINCk7000009KrdE,34.168309532736544,34.168309532736544,18.2035398890907,18.2035398890907,24.58944774654904,24.589447746549038
ZINCj6000002lhn1,41.557466502787214,41.557466502787214,17.983925436803364,17.983925436803364,27.413341863196905,27.413341863196905
ZINCk7000009KtHr,43.55219123011115,43.55219123011115,23.161603972624,23.161603972624,31.317838875618857,31.317838875618857
ZINCk7000004glp8,34.74960601639999,34.74960601639999,23.344806832481584,23.344806832481584,27.906726506048944,27.906726506048944
ZINCk50000041CEY,34.351665344695306,34.351665344695306,19.117260927798817,19.117260927798817,25.21102269455741,25.21102269455741
ZINCi60000011cGO,34.932961828358735,34.932961828358735,17.526692455844696,17.526692455844696,24.489200204850317,24.489200204850313
ZINCk700000Ptx52,36.92824579056311,36.92824579056311,20.731295754678808,20.731295754678808,27.210075769032528,27.210075769032528
ZINCk8000004idJG,32.207787600796564,32.207787600796564,18.520368853090748,18.520368853090748,23.995336352173076,23.995336352173073
ZINCi5000000Wz07,32.207787600796564,32.207787600796564,18.761407822648284,18.761407822648284,24.139959733907595,24.139959733907595
ZINCk7000004eXdP,33.97334406552467,33.97334406552467,25.198817320363396,25.198817320363393,28.708628018427905,28.708628018427905
ZINCk5000009FFm4,32.07394797713363,32.07394797713363,19.331718814254646,19.331718814254646,24.42861047940624,24.42861047940624
ZINCk7000009KyQW,29.82129840447632,29.821298404476316,21.031933586926485,21.031933586926485,24.547679513946417,24.547679513946417
ZINCi600000PTQ5A,36.06504208130489,36.06504208130489,16.556333658427803,16.556333658427803,24.35981702757864,24.35981702757864
ZINCk500000g7ny5,37.49136825579339,37.49136825579339,21.625009895898334,21.625009895898334,27.971553239856355,27.971553239856355
ZINCk800000gv7rm,34.351665344695306,34.351665344695306,20.83587003770137,20.83587003770137,26.242188160498948,26.242188160498948
ZINCi5000000RGfh,34.168309532736544,34.168309532736544,17.173001687628116,17.173001687628116,23.971124825671485,23.971124825671485
ZINCj500000fkrjj,36.38223751692659,36.38223751692659,19.05498037437184,19.05498037437184,25.985883231393743,25.985883231393743
ZINCi70000012u81,32.207787600796564,32.207787600796564,19.8495324811592,19.849532481159198,24.792834529014147,24.792834529014147
ZINCj700000JS9rF,34.38103669862671,34.38103669862671,18.16984848313903,18.16984848313903,24.654323769334106,24.654323769334102
ZINCj800000JSfzr,34.351665344695306,34.351665344695306,22.21171393699667,22.21171393699667,27.06769450007612,27.067694500076122
ZINCk600000Bn3SG,29.82129840447632,29.821298404476316,20.08705789092728,20.08705789092728,23.98075409634689,23.980754096346892
ZINCj5000002ckDY,33.935008419937205,33.935008419937205,18.622866703518604,18.622866703518604,24.747723390086048,24.747723390086048
ZINCk500000465yY,38.92405593253,38.92405593253,17.96094665632913,17.96094665632913,26.34619036680948,26.34619036680948
ZINCk700000PBfJy,38.34275944886656,38.34275944886656,22.91988948975353,22.919889489753526,29.089037473398736,29.089037473398736
ZINCi80000014QCR,39.842871600455815,39.842871600455815,17.614817004010792,17.614817004010792,26.506038842588804,26.506038842588804
ZINCj7000002o0Ja,34.38695355472221,34.38695355472221,20.47524938187637,20.47524938187637,26.039931051014708,26.039931051014708
ZINCj8000018TD2x,38.072664739456826,38.072664739456826,21.60424495188405,21.604244951884052,28.19161286691316,28.19161286691316
ZINCk50000040AKn,33.935008419937205,33.935008419937205,18.919315393214543,18.919315393214543,24.92559260390361,24.925592603903606
ZINCk700000gtcu5,32.391143412755326,32.391143412755326,19.96904818891818,19.96904818891818,24.937886278453043,24.937886278453043
ZINCj6000002lrX2,34.168309532736544,34.168309532736544,19.111708727356888,19.111708727356888,25.134349049508756,25.134349049508753
ZINCk700000PuBF3,29.82129840447632,29.821298404476316,21.17039271073418,21.17039271073418,24.630754988231036,24.630754988231033
ZINCk700000PAEp4,38.34275944886656,38.34275944886656,23.570560013308786,23.570560013308786,29.47943978753189,29.47943978753189
ZINCk8000018SMbg,32.391143412755326,32.391143412755326,20.87401580057941,20.87401580057941,25.48086684544978,25.48086684544978
ZINCj5000002eSsm,34.351665344695306,34.351665344695306,21.469081535463445,21.469081535463445,26.622115059156197,26.622115059156194
ZINCj7000018T47B,36.92824579056311,36.92824579056311,16.372374884823664,16.372374884823664,24.594723247119443,24.594723247119443
ZINCk600000PBCHe,32.391143412755326,32.391143412755326,22.083080268769955,22.083080268769955,26.206305526364105,26.206305526364105
ZINCk8000004jE7d,31.939724457732837,31.939724457732833,18.34305142664328,18.343051426643278,23.7817206390791,23.7817206390791
ZINCk5000003URPr,36.38223751692659,36.38223751692659,16.126046360381128,16.126046360381128,24.22852282299931,24.22852282299931
ZINCk700000PChm6,34.168309532736544,34.168309532736544,22.13629504048801,22.13629504048801,26.949100837387423,26.949100837387423
ZINCk700000JUdGc,39.56218254058284,39.56218254058284,18.066867880816343,18.066867880816346,26.66499374472295,26.66499374472295
ZINCk600000PzZp0,34.168309532736544,34.168309532736544,20.14227050756716,20.14227050756716,25.75268611763492,25.752686117634916
ZINCk800000PyVyk,38.34275944886656,38.34275944886656,19.18196135097734,19.18196135097734,26.846280590133027,26.846280590133027
ZINCk7000009Kr9Q,32.391143412755326,32.391143412755326,19.650738808291663,19.650738808291663,24.74690065007713,24.74690065007713
ZINCk800000PvJdW,34.351665344695306,34.351665344695306,19.93727523957128,19.93727523957128,25.70303128162089,25.70303128162089
ZINCk600000vkLlG,34.351665344695306,34.351665344695306,20.86222199211185,20.86222199211185,26.257999333145232,26.257999333145232
ZINCj8000002qbzi,32.207787600796564,32.207787600796564,18.34813377061215,18.34813377061215,23.89199530268592,23.891995302685917
ZINCk8000004iH21,34.168309532736544,34.168309532736544,19.84900127277114,19.84900127277114,25.576724576757297,25.576724576757297
ZINCk700000cvuj3,39.99793267811248,39.99793267811248,15.60142568435386,15.60142568435386,25.360028481857302,25.360028481857306
ZINCk600000gpP1F,34.168309532736544,34.168309532736544,20.01738959253676,20.01738959253676,25.67775756861667,25.67775756861667
ZINCi500000Bn400,36.38223751692659,36.38223751692659,16.18935125341586,16.18935125341586,24.266505758820152,24.266505758820152
ZINCj600000JTgEh,37.36452210785526,37.36452210785526,20.72055952591795,20.72055952591795,27.378144558692878,27.378144558692874
ZINCj5000002bRSl,33.81239250864757,33.81239250864757,20.60190983714398,20.60190983714398,25.886102905745418,25.886102905745418
ZINCk500000gaaGP,34.168309532736544,34.168309532736544,21.64206962934802,21.64206962934802,26.652565590703425,26.652565590703425
ZINCk7000009KRPb,37.49136825579339,37.49136825579339,20.82996623632497,20.82996623632497,27.49452704411234,27.49452704411234
ZINCk6000004dlfb,34.351665344695306,34.351665344695306,19.543895048286483,19.543895048286483,25.46700316685001,25.46700316685001
ZINCk7000009Kgpn,32.391143412755326,32.391143412755326,18.021915694565745,18.021915694565745,23.769606781841578,23.769606781841578
ZINCh500000AJ6Cx,41.557466502787214,41.557466502787214,15.154821786594006,15.154821786594006,25.71587967307129,25.71587967307129
ZINCk50000045wiw,44.172382594242485,44.172382594242485,16.370288617220034,16.370288617220034,27.491126208029016,27.491126208029016
ZINCk8000004iy9k,34.168309532736544,34.168309532736544,18.302895542401863,18.302895542401863,24.649061138535732,24.649061138535735
ZINCj5000002fH5n,41.557466502787214,41.557466502787214,16.037256005861373,16.037256005861373,26.245340204631702,26.245340204631706
ZINCk600000dqLGq,34.94415916385699,34.94415916385699,22.41660601408205,22.41660601408205,27.427627273992023,27.427627273992023
ZINCk800000EmoXU,40.91933989473438,40.91933989473438,20.143848959741373,20.143848959741373,28.454045333738577,28.454045333738577
ZINCk500000dpUrf,34.351665344695306,34.351665344695306,19.04206863983858,19.04206863983858,25.165907321781265,25.165907321781265
