system,ligand_id,label,property_gate_pass,chemistry_flagged,pains_alert,reactive_flags,stage0_pass,independent_reference_agrees
mdm2,ZINCk8000004ib6O,decoy,True,0,,,True,True
mdm2,ZINCk50000041ja5,decoy,True,0,,,True,True
mdm2,ZINCk500000464VK,decoy,True,0,,,True,True
mdm2,ZINCk600000JS55b,decoy,True,0,,,True,True
mdm2,ZINCk5000009E2qh,decoy,True,0,,,True,True
mdm2,ZINCk600000gplPJ,decoy,True,0,,,True,True
mdm2,ZINCi800000J9YKQ,decoy,True,0,,,True,True
mdm2,ZINCk7000018TdWn,decoy,True,0,,,True,True
mdm2,ZINCk8000018SXgy,decoy,True,0,,,True,True
mdm2,ZINCk8000018Sis7,decoy,True,0,,,True,True
mdm2,ZINCk800000GfEZE,decoy,True,0,,,True,True
mdm2,ZINCk700000vOWnu,decoy,True,0,,,True,True
mdm2,ZINCk800000GfGS8,decoy,True,0,,,True,True
mdm2,ZINCk800000vxqvR,decoy,True,0,,,True,True
mdm2,ZINCk7000004fHjq,decoy,True,0,,,True,True
mdm2,ZINCk800000ds6QZ,decoy,True,0,,,True,True
mdm2,ZINCk700000PtU7d,decoy,True,0,,,True,True
mdm2,ZINCj500000d7r4e,decoy,True,0,,,True,True
mdm2,ZINCk800000JSbuH,decoy,True,0,,,True,True
mdm2,ZINCk800000ciIsJ,decoy,True,0,,,True,True
mdm2,ZINCj8000018ThPg,decoy,True,0,,,True,True
mdm2,ZINCk700000PA19Y,decoy,True,0,,,True,True
mdm2,ZINCk5000003XBCR,decoy,True,0,,,True,True
mdm2,ZINCk700000grSES,decoy,True,0,,,True,True
mdm2,ZINCk8000004i5FL,decoy,True,0,,,True,True
mdm2,ZINCk7000009KfII,decoy,True,0,,,True,True
mdm2,ZINCk7000004eyAj,decoy,True,0,,,True,True
mdm2,ZINCk800001bNrTS,decoy,True,0,,,True,True
mdm2,ZINCj7000018SsVD,decoy,True,0,,,True,True
mdm2,ZINCk600000JUxip,decoy,True,0,,,True,True
mdm2,ZINCk800001bNJQ1,decoy,True,0,,,True,True
mdm2,ZINCk800000gvf2B,decoy,True,0,,,True,True
mdm2,ZINCj8000002rfG6,decoy,True,0,,,True,True
mdm2,ZINCk8000018SWPR,decoy,True,0,,,True,True
mdm2,ZINCj6000002livx,decoy,True,0,,,True,True
mdm2,ZINCk800001bPO2k,decoy,True,0,,,True,True
mdm2,ZINCk700000PzpaI,decoy,True,0,,,True,True
mdm2,ZINCk50000046rb3,decoy,True,0,,,True,True
mdm2,ZINCk500000dp63J,decoy,True,0,,,True,True
mdm2,ZINCj700000PHeAf,decoy,True,0,,,True,True
mdm2,ZINCk500000470C5,decoy,True,0,,,True,True
mdm2,ZINCk8000009LQ9s,decoy,True,0,,,True,True
mdm2,ZINCj600000xcUli,decoy,True,0,,,True,True
mdm2,ZINCk800000BmPFe,decoy,True,0,,,True,True
mdm2,ZINCk600000PBwsY,decoy,True,0,,,True,True
mdm2,ZINCj700000ch6S4,decoy,True,0,,,True,True
mdm2,ZINCk700000FCBSK,decoy,True,0,,,True,True
mdm2,ZINCk6000004djU7,decoy,True,0,,,True,True
mdm2,ZINCk700000gsemX,decoy,True,0,,,True,True
mdm2,ZINCk8000004iGhy,decoy,True,0,,,True,True
mdm2,ZINCk800000dsgDL,decoy,True,0,,,True,True
mdm2,ZINCk5000009FjIo,decoy,True,0,,,True,True
mdm2,ZINCj800000JWWIc,decoy,True,0,,,True,True
mdm2,ZINCk700000JTSsL,decoy,True,0,,,True,True
mdm2,ZINCk8000004iTWd,decoy,True,0,,,True,True
mdm2,ZINCj800000Bob5d,decoy,True,0,,,True,True
mdm2,ZINCj800000fqoHl,decoy,True,0,,,True,True
mdm2,ZINCj8000002rO1z,decoy,True,0,,,True,True
mdm2,ZINCk600000gppb0,decoy,True,0,,,True,True
mdm2,ZINCk700000driZB,decoy,True,0,,,True,True
mdm2,ZINCk8000004iE2d,decoy,True,0,,,True,True
mdm2,ZINCk700000JTrsU,decoy,True,0,,,True,True
mdm2,ZINCk7000009L08Y,decoy,True,0,,,True,True
mdm2,ZINCk800000guuK3,decoy,True,0,,,True,True
mdm2,ZINCk7000004ey9s,decoy,True,0,,,True,True
mdm2,ZINCk800000viWnO,decoy,True,0,,,True,True
mdm2,ZINCk800001bPB0Y,decoy,True,0,,,True,True
mdm2,ZINCk800000Pxos9,decoy,True,0,,,True,True
mdm2,ZINCk700000J9ZzA,decoy,True,0,,,True,True
mdm2,ZINCk800000y8w4r,decoy,True,0,,,True,True
mdm2,ZINCj800000d8KVb,decoy,True,0,,,True,True
mdm2,ZINCk800000J9KOQ,decoy,True,0,,,True,True
mdm2,ZINCk700000PBr73,decoy,True,0,,,True,True
mdm2,ZINCk800000wQS2D,decoy,True,0,,,True,True
mdm2,ZINCk8000004igsI,decoy,True,0,,,True,True
mdm2,ZINCk700000GfucN,decoy,True,0,,,True,True
mdm2,ZINCk8000004jpWC,decoy,True,0,,,True,True
mdm2,ZINCk600000PzJYD,decoy,True,0,,,True,True
mdm2,ZINCk600000Emuvh,decoy,True,0,,,True,True
mdm2,ZINCk600000dqWkL,decoy,True,0,,,True,True
mdm2,ZINCk800000PBNSw,decoy,True,0,,,True,True
mdm2,ZINCk7000009JWh4,decoy,True,0,,,True,True
mdm2,ZINCk6000004cdu7,decoy,True,0,,,True,True
mdm2,ZINCk600000dqYu8,decoy,True,0,,,True,True
mdm2,ZINCk7000018TwN4,decoy,True,0,,,True,True
mdm2,ZINCk50000041b6k,decoy,True,0,,,True,True
mdm2,ZINCh8000000aXcZ,decoy,True,0,,,True,True
mdm2,ZINCk6000018T6kr,decoy,True,0,,,True,True
mdm2,ZINCk800000J9XUV,decoy,True,0,,,True,True
mdm2,ZINCj800000y9As9,decoy,True,0,,,True,True
mdm2,ZINCk6000009IXDM,decoy,True,0,,,True,True
mdm2,ZINCj6000018UFvw,decoy,True,0,,,True,True
mdm2,ZINCk700000PwyU8,decoy,True,0,,,True,True
mdm2,ZINCk800000Pzn8N,decoy,True,0,,,True,True
mdm2,ZINCk600000vfrQV,decoy,True,0,,,True,True
mdm2,ZINCj6000018TSma,decoy,True,0,,,True,True
mdm2,ZINCk7000004gxkX,decoy,True,0,,,True,True
mdm2,ZINCk5000009CCSK,decoy,True,0,,,True,True
mdm2,ZINCk8000009Lv9P,decoy,True,0,,,True,True
mdm2,ZINCk50000045enc,decoy,True,0,,,True,True
mdm2,ZINCk600000EmsZE,decoy,True,0,,,True,True
mdm2,ZINCk700000xcmVr,decoy,True,0,,,True,True
mdm2,ZINCk700000BnhvB,decoy,True,0,,,True,True
mdm2,ZINCk800000J9Yo7,decoy,True,0,,,True,True
mdm2,ZINCk600000dr0LE,decoy,True,0,,,True,True
mdm2,ZINCj5000002bP1q,decoy,True,0,,,True,True
mdm2,ZINCj600000PzP0D,decoy,True,0,,,True,True
mdm2,ZINCk700000y8QwW,decoy,True,0,,,True,True
mdm2,ZINCk600000JTILY,decoy,True,0,,,True,True
mdm2,ZINCk700000GfU4x,decoy,True,0,,,True,True
mdm2,ZINCj600000xcnDz,decoy,True,0,,,True,True
mdm2,ZINCk8000004ivBP,decoy,True,0,,,True,True
mdm2,ZINCk600000dqZxT,decoy,True,0,,,True,True
mdm2,ZINCk7000009JS2A,decoy,True,0,,,True,True
mdm2,ZINCj700000JSVQf,decoy,True,0,,,True,True
mdm2,ZINCk800000BmjdR,decoy,True,0,,,True,True
mdm2,ZINCk6000004bCgP,decoy,True,0,,,True,True
mdm2,ZINCk8000018Tezv,decoy,True,0,,,True,True
mdm2,ZINCk8000004juXj,decoy,True,0,,,True,True
mdm2,ZINCk700000Gf4bK,decoy,True,0,,,True,True
mdm2,ZINCk8000004idWz,decoy,True,0,,,True,True
mdm2,ZINCk600000PAgbe,decoy,True,0,,,True,True
mdm2,ZINCk700000Pvyix,decoy,True,0,,,True,True
mdm2,ZINCk800000ds1pZ,decoy,True,0,,,True,True
mdm2,ZINCk6000004d1zN,decoy,True,0,,,True,True
mdm2,ZINCk700000xchKD,decoy,True,0,,,True,True
mdm2,ZINCk700000xclJ6,decoy,True,0,,,True,True
mdm2,ZINCk600000vSoei,decoy,True,0,,,True,True
mdm2,ZINCj800000Gh8yj,decoy,True,0,,,True,True
mdm2,ZINCk7000004eIZy,decoy,True,0,,,True,True
mdm2,ZINCk600000gpq09,decoy,True,0,,,True,True
mdm2,ZINCk600000Gf3R9,decoy,True,0,,,True,True
mdm2,ZINCk600000vhbKv,decoy,True,0,,,True,True
mdm2,ZINCk800000drOzz,decoy,True,0,,,True,True
mdm2,ZINCk700001bOPGw,decoy,True,0,,,True,True
mdm2,ZINCk8000004hX2Z,decoy,True,0,,,True,True
mdm2,ZINCk6000004dcEJ,decoy,True,0,,,True,True
mdm2,ZINCk800000JTkS3,decoy,True,0,,,True,True
mdm2,ZINCj6000002m4V2,decoy,True,0,,,True,True
mdm2,ZINCk800000gvXfa,decoy,True,0,,,True,True
mdm2,ZINCj600000xcRqt,decoy,True,0,,,True,True
mdm2,ZINCk6000009IK7x,decoy,True,0,,,True,True
mdm2,ZINCk7000004gUm4,decoy,True,0,,,True,True
mdm2,ZINCk6000004c0eQ,decoy,True,0,,,True,True
mdm2,ZINCk700000PCx9I,decoy,True,0,,,True,True
mdm2,ZINCk8000009LFhJ,decoy,True,0,,,True,True
mdm2,ZINCk700001bPXi3,decoy,True,0,,,True,True
mdm2,ZINCj700000BmWsp,decoy,True,0,,,True,True
mdm2,ZINCk700000drzOt,decoy,True,0,,,True,True
mdm2,ZINCk6000004dtEO,decoy,True,0,,,True,True
mdm2,ZINCj600000JTi06,decoy,True,0,,,True,True
mdm2,ZINCk6000004dtiH,decoy,True,0,,,True,True
mdm2,ZINCk7000018SQX4,decoy,True,0,,,True,True
mdm2,ZINCk800001bQgqw,decoy,True,0,,,True,True
mdm2,ZINCk8000004gmJw,decoy,True,0,,,True,True
mdm2,ZINCk800000PAv9x,decoy,True,0,,,True,True
mdm2,ZINCj600000fnKcN,decoy,True,0,,,True,True
mdm2,ZINCk800000wBPvY,decoy,True,0,,,True,True
mdm2,ZINCk700000PCujV,decoy,True,0,,,True,True
mdm2,ZINCk6000009J8yF,decoy,True,0,,,True,True
mdm2,ZINCj700000d8f8i,decoy,True,0,,,True,True
mdm2,ZINCj700000y9JqT,decoy,True,0,,,True,True
mdm2,ZINCk700000dryvo,decoy,True,0,,,True,True
mdm2,ZINCk800000JUe53,decoy,True,0,,,True,True
mdm2,ZINCj500000x8R3C,decoy,True,0,,,True,True
mdm2,ZINCk6000004ccwi,decoy,True,0,,,True,True
mdm2,ZINCi800000BpGq4,decoy,True,0,,,True,True
mdm2,ZINCk700000PBeAe,decoy,True,0,,,True,True
mdm2,ZINCk600000vSKKt,decoy,True,0,,,True,True
mdm2,ZINCj7000018TgKo,decoy,True,0,,,True,True
mdm2,ZINCk800000y8plG,decoy,True,0,,,True,True
mdm2,ZINCk6000004bCwN,decoy,True,0,,,True,True
mdm2,ZINCk700000PwJ29,decoy,True,0,,,True,True
mdm2,ZINCk8000009LywA,decoy,True,0,,,True,True
mdm2,ZINCk6000004cCOa,decoy,True,0,,,True,True
mdm2,ZINCk700000grFG9,decoy,True,0,,,True,True
mdm2,ZINCk7000009KANx,decoy,True,0,,,True,True
mdm2,ZINCk800000drTp7,decoy,True,0,,,True,True
mdm2,ZINCj800000JUiOd,decoy,True,0,,,True,True
mdm2,ZINCk700000ciDxI,decoy,True,0,,,True,True
mdm2,ZINCk800000gu42E,decoy,True,0,,,True,True
mdm2,ZINCk8000004iLRe,decoy,True,0,,,True,True
mdm2,ZINCj7000018TXkq,decoy,True,0,,,True,True
mdm2,ZINCk500000dpO5f,decoy,True,0,,,True,True
mdm2,ZINCj700000wzZus,decoy,True,0,,,True,True
mdm2,ZINCk5000009FamH,decoy,True,0,,,True,True
mdm2,ZINCk5000003XypT,decoy,True,0,,,True,True
mdm2,ZINCk500000dpgsd,decoy,True,0,,,True,True
mdm2,ZINCj600000JW0cn,decoy,True,0,,,True,True
mdm2,ZINCk800000PwRRm,decoy,True,0,,,True,True
mdm2,ZINCk500000dpaFq,decoy,True,0,,,True,True
mdm2,ZINCk50000046FMP,decoy,True,0,,,True,True
mdm2,ZINCk8000018ToId,decoy,True,0,,,True,True
mdm2,ZINCk800000gvaTt,decoy,True,0,,,True,True
mdm2,ZINCk700000JTKL6,decoy,True,0,,,True,True
mdm2,ZINCk800000JS6Rd,decoy,True,0,,,True,True
mdm2,ZINCk800000dsdKl,decoy,True,0,,,True,True
mdm2,ZINCj600000BmMuL,decoy,True,0,,,True,True
mdm2,ZINCj800000PI8sq,decoy,True,0,,,True,True
mdm2,ZINCk600001bOrCw,decoy,True,0,,,True,True
mdm2,ZINCk800000Pwvsj,decoy,True,0,,,True,True
mdm2,ZINCk600001bPFI7,decoy,True,0,,,True,True
mdm2,ZINCk5000009DDeE,decoy,True,0,,,True,True
mdm2,ZINCk700000drHT1,decoy,True,0,,,True,True
mdm2,ZINCk600000EmErA,decoy,True,0,,,True,True
mdm2,ZINCk800000y8MSX,decoy,True,0,,,True,True
mdm2,ZINCj600000xcKzo,decoy,True,0,,,True,True
mdm2,ZINCk600000vkR8A,decoy,True,0,,,True,True
mdm2,ZINCk8000004il1c,decoy,True,0,,,True,True
mdm2,ZINCj6000002lAoK,decoy,True,0,,,True,True
mdm2,ZINCk50000042RJq,decoy,True,0,,,True,True
mdm2,ZINCk800000EmzXH,decoy,True,0,,,True,True
mdm2,ZINCj800000fqOgE,decoy,True,0,,,True,True
mdm2,ZINCk7000004edgA,decoy,True,0,,,True,True
mdm2,ZINCk800000dsg4l,decoy,True,0,,,True,True
mdm2,ZINCk500000doJB5,decoy,True,0,,,True,True
mdm2,ZINCk800000xcmOz,decoy,True,0,,,True,True
mdm2,ZINCk700000Pup5r,decoy,True,0,,,True,True
mdm2,ZINCk8000004i2lq,decoy,True,0,,,True,True
mdm2,ZINCk800000PC4me,decoy,True,0,,,True,True
mdm2,ZINCk800000BmC1T,decoy,True,0,,,True,True
mdm2,ZINCk7000004f3zB,decoy,True,0,,,True,True
mdm2,ZINCk700000PwQB4,decoy,True,0,,,True,True
mdm2,ZINCk5000009FRUR,decoy,True,0,,,True,True
mdm2,ZINCk700000PBEHJ,decoy,True,0,,,True,True
mdm2,ZINCk6000018TEZO,decoy,True,0,,,True,True
mdm2,ZINCk700000PAGqv,decoy,True,0,,,True,True
mdm2,ZINCj600000JUVqm,decoy,True,0,,,True,True
mdm2,ZINCk8000004igbA,decoy,True,0,,,True,True
mdm2,ZINCk600001bPF2k,decoy,True,0,,,True,True
mdm2,ZINCk600000gowWW,decoy,True,0,,,True,True
mdm2,ZINCk800000guMRj,decoy,True,0,,,True,True
mdm2,ZINCk800000JTGjb,decoy,True,0,,,True,True
mdm2,ZINCk5000009Grm7,decoy,True,0,,,True,True
mdm2,ZINCk700000drIpD,decoy,True,0,,,True,True
mdm2,ZINCk5000003WxDa,decoy,True,0,,,True,True
mdm2,ZINCk700000JSkXK,decoy,True,0,,,True,True
mdm2,ZINCk500000452Rk,decoy,True,0,,,True,True
mdm2,ZINCk800000PzJwo,decoy,True,0,,,True,True
mdm2,ZINCk800000gv50v,decoy,True,0,,,True,True
mdm2,ZINCk7000004emcD,decoy,True,0,,,True,True
mdm2,ZINCk700000ciELC,decoy,True,0,,,True,True
mdm2,ZINCk700000PvoWp,decoy,True,0,,,True,True
mdm2,ZINCk700001bNrKu,decoy,True,0,,,True,True
mdm2,ZINCk500000424sZ,decoy,True,0,,,True,True
mdm2,ZINCk800000J9LO4,decoy,True,0,,,True,True
mdm2,ZINCk7000004g0w8,decoy,True,0,,,True,True
mdm2,ZINCk800000PAXS5,decoy,True,0,,,True,True
mdm2,ZINCk700000gsZJy,decoy,True,0,,,True,True
mdm2,ZINCk500000443lG,decoy,True,0,,,True,True
mdm2,ZINCj8000002q0L3,decoy,True,0,,,True,True
mdm2,ZINCk600000AJ5sB,decoy,True,0,,,True,True
mdm2,ZINCk700000JUxbB,decoy,True,0,,,True,True
mdm2,ZINCk500000dpbVb,decoy,True,0,,,True,True
mdm2,ZINCk800000gu5Mi,decoy,True,0,,,True,True
mdm2,ZINCj6000002l2K6,decoy,True,0,,,True,True
mdm2,ZINCj800000PIucE,decoy,True,0,,,True,True
mdm2,ZINCk600000gqBw6,decoy,True,0,,,True,True
mdm2,ZINCj800000JUdcT,decoy,True,0,,,True,True
mdm2,ZINCh600000JUxqF,decoy,True,0,,,True,True
mdm2,ZINCj700000FCsyK,decoy,True,0,,,True,True
mdm2,ZINCk700000cLjot,decoy,True,0,,,True,True
mdm2,ZINCk600000Pzsr9,decoy,True,0,,,True,True
mdm2,ZINCk800000vbXW0,decoy,True,0,,,True,True
mdm2,ZINCk800000JTtBK,decoy,True,0,,,True,True
mdm2,ZINCk800000JTr7Y,decoy,True,0,,,True,True
mdm2,ZINCk700000veQJt,decoy,True,0,,,True,True
mdm2,ZINCk600000gpNIm,decoy,True,0,,,True,True
mdm2,ZINCh500000wp9yt,decoy,True,0,,,True,True
mdm2,ZINCk800000Pv9mq,decoy,True,0,,,True,True
mdm2,ZINCk700000FCzyM,decoy,True,0,,,True,True
mdm2,ZINCj6000018UH4G,decoy,True,0,,,True,True
mdm2,ZINCk700000Gg4yU,decoy,True,0,,,True,True
mdm2,ZINCk800001bQ7y7,decoy,True,0,,,True,True
mdm2,ZINCk6000009JK7D,decoy,True,0,,,True,True
mdm2,ZINCj600000JWsWw,decoy,True,0,,,True,True
mdm2,ZINCj800000crLoj,decoy,True,0,,,True,True
mdm2,ZINCk700000y8B4g,decoy,True,0,,,True,True
mdm2,ZINCk500000dqfkF,decoy,True,0,,,True,True
mdm2,ZINCk600000y8zv9,decoy,True,0,,,True,True
mdm2,ZINCk600000gq8em,decoy,True,0,,,True,True
mdm2,ZINCk8000009LAgM,decoy,True,0,,,True,True
mdm2,ZINCj7000002nPW0,decoy,True,0,,,True,True
mdm2,ZINCk8000004hJDg,decoy,True,0,,,True,True
mdm2,ZINCk700000w39Ch,decoy,True,0,,,True,True
mdm2,ZINCk600000dqViP,decoy,True,0,,,True,True
mdm2,ZINCk5000009FNg4,decoy,True,0,,,True,True
mdm2,ZINCk500000dq8UW,decoy,True,0,,,True,True
mdm2,ZINCk6000009J9HE,decoy,True,0,,,True,True
mdm2,ZINCj500000y8sE9,decoy,True,0,,,True,True
mdm2,ZINCk6000004dGDK,decoy,True,0,,,True,True
mdm2,ZINCj700000fpVkJ,decoy,True,0,,,True,True
mdm2,ZINCk700000PBZyr,decoy,True,0,,,True,True
mdm2,ZINCk800001bPM9Y,decoy,True,0,,,True,True
mdm2,ZINCk500000gf15o,decoy,True,0,,,True,True
mdm2,ZINCk800000gusNd,decoy,True,0,,,True,True
mdm2,ZINCj8000002qAqz,decoy,True,0,,,True,True
mdm2,ZINCh500000PABTO,decoy,True,0,,,True,True
mdm2,ZINCk8000009LH2h,decoy,True,0,,,True,True
mdm2,ZINCk700000y7VIh,decoy,True,0,,,True,True
mdm2,ZINCj600000xcc7S,decoy,True,0,,,True,True
mdm2,ZINCj700000fpWFT,decoy,True,0,,,True,True
mdm2,ZINCk800001bQ4eg,decoy,True,0,,,True,True
mdm2,ZINCk800000ds2R3,decoy,True,0,,,True,True
mdm2,ZINCk600000dr0Jt,decoy,True,0,,,True,True
mdm2,ZINCk600000gpYOf,decoy,True,0,,,True,True
mdm2,ZINCk700000PyJnI,decoy,True,0,,,True,True
mdm2,ZINCk8000009MhGP,decoy,True,0,,,True,True
mdm2,ZINCk7000004eSXN,decoy,True,0,,,True,True
mdm2,ZINCk600000JSblL,decoy,True,0,,,True,True
mdm2,ZINCk700000Bn8u5,decoy,True,0,,,True,True
mdm2,ZINCj7000002nUcZ,decoy,True,0,,,True,True
mdm2,ZINCk8000009MbNu,decoy,True,0,,,True,True
mdm2,ZINCk700000PCd8y,decoy,True,0,,,True,True
mdm2,ZINCk800000gtBBs,decoy,True,0,,,True,True
mdm2,ZINCj5000002i4JO,decoy,True,0,,,True,True
mdm2,ZINCk8000004isr1,decoy,True,0,,,True,True
mdm2,ZINCk800000JTuCT,decoy,True,0,,,True,True
mdm2,ZINCj6000002l6WC,decoy,True,0,,,True,True
mdm2,ZINCk800000guuTi,decoy,True,0,,,True,True
mdm2,ZINCk600000Aiw57,decoy,True,0,,,True,True
mdm2,ZINCk800000drXw0,decoy,True,0,,,True,True
mdm2,ZINCk700000Pz3bs,decoy,True,0,,,True,True
mdm2,ZINCk500000gayVB,decoy,True,0,,,True,True
mdm2,ZINCj800000JaoGi,decoy,True,0,,,True,True
mdm2,ZINCj6000002lIMl,decoy,True,0,,,True,True
mdm2,ZINCj800000PAtkm,decoy,True,0,,,True,True
mdm2,ZINCk600000Gg7AH,decoy,True,0,,,True,True
mdm2,ZINCj8000002rQes,decoy,True,0,,,True,True
mdm2,ZINCj6000002lIMm,decoy,True,0,,,True,True
mdm2,ZINCj800000JTvfU,decoy,True,0,,,True,True
mdm2,ZINCk800001bQaub,decoy,True,0,,,True,True
mdm2,ZINCj800000JUkCU,decoy,True,0,,,True,True
mdm2,ZINCk5000009G0Nb,decoy,True,0,,,True,True
mdm2,ZINCk7000004faQL,decoy,True,0,,,True,True
mdm2,ZINCk6000004dBme,decoy,True,0,,,True,True
mdm2,ZINCk5000009EzFy,decoy,True,0,,,True,True
mdm2,ZINCk800000y8RDX,decoy,True,0,,,True,True
mdm2,ZINCk6000004bAlI,decoy,True,0,,,True,True
mdm2,ZINCj700000PE7ee,decoy,True,0,,,True,True
mdm2,ZINCj500000d6P6F,decoy,True,0,,,True,True
mdm2,ZINCk700000PwCUl,decoy,True,0,,,True,True
mdm2,ZINCj500000kGdjB,decoy,True,0,,,True,True
mdm2,ZINCk700000PyTVl,decoy,True,0,,,True,True
mdm2,ZINCk7000004fgjZ,decoy,True,0,,,True,True
mdm2,ZINCk6000004cMDY,decoy,True,0,,,True,True
mdm2,ZINCj800000JXe7k,decoy,True,0,,,True,True
mdm2,ZINCj800000cKgrM,decoy,True,0,,,True,True
mdm2,ZINCj8000018SwWt,decoy,True,0,,,True,True
mdm2,ZINCj600001bTl5I,decoy,True,0,,,True,True
mdm2,ZINCk8000004iNhc,decoy,True,0,,,True,True
mdm2,ZINCk5000009CsmP,decoy,True,0,,,True,True
mdm2,ZINCk500000g7vn1,decoy,True,0,,,True,True
mdm2,ZINCk700000drsPA,decoy,True,0,,,True,True
mdm2,ZINCk6000004dtvj,decoy,True,0,,,True,True
mdm2,ZINCk600000gpnUk,decoy,True,0,,,True,True
mdm2,ZINCi600000Ja1ul,decoy,True,0,,,True,True
mdm2,ZINCk600000x8nNL,decoy,True,0,,,True,True
mdm2,ZINCk8000004iOHY,decoy,True,0,,,True,True
mdm2,ZINCk7000004d1DM,decoy,True,0,,,True,True
mdm2,ZINCk600000JU77g,decoy,True,0,,,True,True
mdm2,ZINCk500000gdXQa,decoy,True,0,,,True,True
mdm2,ZINCk800000PBwvN,decoy,True,0,,,True,True
mdm2,ZINCk600000PBvM0,decoy,True,0,,,True,True
mdm2,ZINCk8000009Lgv2,decoy,True,0,,,True,True
mdm2,ZINCk800000GeYpV,decoy,True,0,,,True,True
mdm2,ZINCj700000x7qUa,decoy,True,0,,,True,True
mdm2,ZINCk600001bO1Rx,decoy,True,0,,,True,True
mdm2,ZINCk8000009LRhf,decoy,True,0,,,True,True
mdm2,ZINCk7000009KyEK,decoy,True,0,,,True,True
mdm2,ZINCk600000FCAUU,decoy,True,0,,,True,True
mdm2,ZINCk700000grTGp,decoy,True,0,,,True,True
mdm2,ZINCk700000PAs3x,decoy,True,0,,,True,True
mdm2,ZINCk800000guZBI,decoy,True,0,,,True,True
mdm2,ZINCk700000JUfc7,decoy,True,0,,,True,True
mdm2,ZINCk600000gpKPN,decoy,True,0,,,True,True
mdm2,ZINCk700000wSYyu,decoy,True,0,,,True,True
mdm2,ZINCk800000JS486,decoy,True,0,,,True,True
mdm2,ZINCk700001bO9Se,decoy,True,0,,,True,True
mdm2,ZINCk500000428z5,decoy,True,0,,,True,True
mdm2,ZINCk600001bNFvF,decoy,True,0,,,True,True
mdm2,ZINCk600001bPlrt,decoy,True,0,,,True,True
mdm2,ZINCj700000cKes6,decoy,True,0,,,True,True
mdm2,ZINCj600000JVEDE,decoy,True,0,,,True,True
mdm2,ZINCk6000009JMho,decoy,True,0,,,True,True
mdm2,ZINCi5000000XXik,decoy,True,0,,,True,True
mdm2,ZINCk700000PxtHL,decoy,True,0,,,True,True
mdm2,ZINCk5000003ZJuS,decoy,True,0,,,True,True
mdm2,ZINCk800000PufrL,decoy,True,0,,,True,True
mdm2,ZINCj800000PIzVT,decoy,True,0,,,True,True
mdm2,ZINCk5000003Y35e,decoy,True,0,,,True,True
mdm2,ZINCk700000dre2I,decoy,True,0,,,True,True
mdm2,ZINCk8000009M2oF,decoy,True,0,,,True,True
mdm2,ZINCj7000018Upzs,decoy,True,0,,,True,True
mdm2,ZINCk50000042l3T,decoy,True,0,,,True,True
mdm2,ZINCk600000y8BNQ,decoy,True,0,,,True,True
mdm2,ZINCj800000whhtL,decoy,True,0,,,True,True
mdm2,ZINCk800000JU0Vl,decoy,True,0,,,True,True
mdm2,ZINCj700000JVEvx,decoy,True,0,,,True,True
mdm2,ZINCk800000guYoP,decoy,True,0,,,True,True
mdm2,ZINCk7000004gCfl,decoy,True,0,,,True,True
mdm2,ZINCj800000En8Wp,decoy,True,0,,,True,True
mdm2,ZINCk500000464Qq,decoy,True,0,,,True,True
mdm2,ZINCk6000004cBZG,decoy,True,0,,,True,True
mdm2,ZINCk700000JTch5,decoy,True,0,,,True,True
mdm2,ZINCk800000PAQFa,decoy,True,0,,,True,True
mdm2,ZINCi600000xdf9D,decoy,True,0,,,True,True
mdm2,ZINCk7000009KvbZ,decoy,True,0,,,True,True
mdm2,ZINCk500000dpAbr,decoy,True,0,,,True,True
mdm2,ZINCk600000JTWwX,decoy,True,0,,,True,True
mdm2,ZINCk500000gfrNi,decoy,True,0,,,True,True
mdm2,ZINCk600000PBhib,decoy,True,0,,,True,True
mdm2,ZINCj700000PzsK0,decoy,True,0,,,True,True
mdm2,ZINCk600000PtMbj,decoy,True,0,,,True,True
mdm2,ZINCk8000004jpSc,decoy,True,0,,,True,True
mdm2,ZINCk600000AIXCm,decoy,True,0,,,True,True
mdm2,ZINCk600000vxL9k,decoy,True,0,,,True,True
mdm2,ZINCk8000004itzF,decoy,True,0,,,True,True
mdm2,ZINCk800000PAt0A,decoy,True,0,,,True,True
mdm2,ZINCk7000009KyRs,decoy,True,0,,,True,True
mdm2,ZINCk600000dr5nz,decoy,True,0,,,True,True
mdm2,ZINCk700000GfKQe,decoy,True,0,,,True,True
mdm2,ZINCk700000PxvCz,decoy,True,0,,,True,True
mdm2,ZINCk700000PAQKB,decoy,True,0,,,True,True
mdm2,ZINCk800000JRWMi,decoy,True,0,,,True,True
mdm2,ZINCk600000PCaQb,decoy,True,0,,,True,True
mdm2,ZINCk7000004eXdK,decoy,True,0,,,True,True
mdm2,ZINCk600000BmAxu,decoy,True,0,,,True,True
mdm2,ZINCk800000PBUEa,decoy,True,0,,,True,True
mdm2,ZINCj600000BmGl2,decoy,True,0,,,True,True
mdm2,ZINCk700000vl3aT,decoy,True,0,,,True,True
mdm2,ZINCk800000Bmigq,decoy,True,0,,,True,True
mdm2,ZINCk800000PzPZ4,decoy,True,0,,,True,True
mdm2,ZINCk600000PyjXl,decoy,True,0,,,True,True
mdm2,ZINCk800000JS88d,decoy,True,0,,,True,True
mdm2,ZINCj5000002bxrx,decoy,True,0,,,True,True
mdm2,ZINCk700000PxggN,decoy,True,0,,,True,True
