ligand_id,weighted_coverage_pct,native_weighted_coverage_pct,screen_rank,native_rank,rank_shift,abs_rank_shift
ZINCj800000frH69,12.400256243519802,27.1614555648564,4401,399,4002,4002
ZINCk500000BlKEn,12.59862087200745,27.1614555648564,3514,400,3114,3114
ZINCk50000044C1U,14.140206891225954,27.1614555648564,394,401,-7,7
ZINCk800000PCa7r,12.646612093846784,27.1614555648564,3308,402,2906,2906
ZINCj8000009kj3x,12.57023709776913,27.1614555648564,3626,403,3223,3223
ZINCk800001bOJL4,14.751676486386218,27.1614555648564,118,404,-286,286
ZINCk5000004199t,12.877945329243552,27.1614555648564,2528,405,2123,2123
ZINCk600001bQgAp,13.322181339716836,27.1614555648564,1375,406,969,969
ZINCj5000002fBLY,12.942353040049031,27.1614555648564,2337,407,1930,1930
ZINCk800000EmnEY,15.779524046783358,27.1614555648564,8,408,-400,400
ZINCk500000g8lIu,12.425470263063222,27.1614555648564,4291,409,3882,3882
ZINCk7000004faN3,12.423582997764544,27.1614555648564,4304,410,3894,3894
ZINCk8000004iII6,13.046066175372914,27.1614555648564,2005,411,1594,1594
ZINCj600000EmJFZ,12.654589671805796,27.1614555648564,3280,412,2868,2868
ZINCk6000009J34o,12.52011937780523,27.1614555648564,3830,413,3417,3417
ZINCk6000004dTKo,14.869939708843226,27.1614555648564,77,414,-337,337
ZINCj6000002m3R2,12.352664787397424,27.1614555648564,4638,415,4223,4223
ZINCk50000044Hr4,13.342428053330808,27.1614555648564,1344,416,928,928
ZINCk800000PACpT,12.980710325085692,27.1614555648564,2207,417,1790,1790
ZINCj700000d8ydC,14.598733729455946,27.1614555648564,172,418,-246,246
ZINCj500000feNJn,12.429292138072697,27.1614555648564,4275,419,3856,3856
ZINCk700000Pu85O,12.78314176321246,27.1614555648564,2811,420,2391,2391
ZINCk5000003YKN4,12.700187926986288,27.1614555648564,3126,421,2705,2705
ZINCk700000Ja3WH,13.794069171988886,27.1614555648564,698,422,276,276
ZINCk500000g81Yu,13.088011816386688,27.1614555648564,1876,423,1453,1453
ZINCk600000Pu8m4,12.550085710078529,27.1614555648564,3708,424,3284,3284
ZINCk600000EmBTy,12.388388146465976,27.1614555648564,4451,425,4026,4026
ZINCk500000430pa,13.039468623566483,27.1614555648564,2027,426,1601,1601
ZINCk6000009Ju7B,12.765761977867474,27.1614555648564,2879,427,2452,2452
ZINCk7000018T3hT,13.495507313140743,27.1614555648564,1071,428,643,643
ZINCk600000Pz6p1,12.74255612661704,27.1614555648564,2958,429,2529,2529
ZINCk6000018TCsc,13.087795804685532,27.1614555648564,1877,430,1447,1447
ZINCk7000004gcxU,13.14394964732953,27.1614555648564,1720,431,1289,1289
ZINCk600000gqIAc,12.33910948704428,27.1614555648564,4718,432,4286,4286
ZINCk7000009KZ6w,13.318658616570383,27.1614555648564,1381,433,948,948
ZINCj8000002rO1z,12.584978346189116,27.1614555648564,3564,434,3130,3130
ZINCj600000JSYEf,13.32217170235835,27.1614555648564,1376,435,941,941
