zinc_id,smiles,coverage_pct,anchor_weighted_pct,geometry_penalty_factor,weighted_coverage_pct,features_matched,mw,logp,hbd,hba,rotatable_bonds,lipinski,chemistry_flagged,pains_alert,reactive_flags,hotspot_weighted_pct,hotspot_bits_matched,hotspot_exact_matches,hotspot_compatible_matches,hotspot_exact_residue_count,hotspot_group_count,hotspot_required_groups_pass,native_supported_hotspot_bits_matched,native_supported_hotspot_exact_matches,native_supported_hotspot_exact_residue_count,native_supported_hotspot_weighted_pct,pair_hash_overlap_pct,pair_hash_recall_pct,pair_hash_precision_pct,cascade_score_pct,shortlist_rank,rerank_conformers,best_conformer_id,fit_rmsd_angstrom,mean_pair_distance_error_angstrom,reference_feature_span_angstrom,ligand_feature_span_angstrom,rerank_query_feature_count
ZINCk800000PtDR3,Cc1cc(C(=O)NCCOc2cnn(C)c2)cnc1O,17.857142857142858,18.287822287125632,0.736655050217076,13.471816645283495,5,276.29600000000005,0.6379199999999996,2,6,5,1,,,,24.308867652466137,8,3,5,3,2,1,,,,,16.49164550316804,10.821242056787693,34.64680247288944,18.445951040492563,92,16,1,1.5787245822655793,1.0986712718026888,9.390882812600731,9.168739749464644,28
ZINCk500000doSkc,COC(=O)Cn1cnc(NS(=O)(=O)c2cnc(O)s2)n1,17.857142857142858,18.287822287125632,0.7362869894156141,13.465085614755502,5,319.32400000000007,-0.5860000000000004,2,10,5,1,,,,24.308867652466137,8,3,5,3,2,1,,,,,16.72913852508109,10.518035729752809,40.854519774011294,18.624070806927353,86,16,11,1.3949490721114122,1.2402466210596947,9.390882812600731,9.262014382197306,28
ZINCk800000PzJpT,CN(Cc1cn(C)cn1)C(=O)CNC(=O)c1ccsn1,17.857142857142858,18.953448192927702,0.7094020527994426,13.445615055690798,5,293.352,0.26499999999999974,1,6,5,1,,,,21.88062174122295,7,3,4,3,2,1,,,,,11.446210165704336,7.4061064821627705,25.184723951847243,14.05481305958399,215,16,10,1.7983655014686106,1.1100261909406481,8.254082929072135,8.364545777815477,28
ZINCk600000JUaNj,NC[C@H](N)CCC(=O)Nc1cc(CO)cc([N+](=O)[O-])c1,10.714285714285714,13.987759907618242,0.9567538794504811,13.382843556435656,3,282.3,0.09180000000000021,4,6,7,1,,,,30.205494371073204,9,4,5,4,2,1,,,,,17.096749798478466,10.747300379339302,41.78038484193993,20.373935941627153,42,16,8,0.419881790877946,0.44570133466146916,9.979418419928084,9.699382180009588,28
ZINCk700000JTKDZ,COCc1nnc(NNC(=O)N[C@@H](C)c2nc[nH]n2)s1,17.857142857142858,18.287822287125632,0.7310469688927435,13.369257050652353,5,298.33200000000005,0.1898999999999998,4,8,6,1,,,,26.721918824471818,9,3,6,3,2,1,,,,,19.852655606087147,13.693817714473935,36.07954545454546,21.569971410683316,30,16,15,1.456663943786816,1.172145199835003,9.390882812600731,8.607564324528049,28
ZINCk800000ds8tC,Cc1nc(C(N)=O)ccc1NC(=O)[C@H](C)n1cncn1,14.285714285714286,16.17753992324311,0.8260821213868395,13.363976498612956,4,274.284,0.28011999999999954,2,6,4,1,,,,24.308867652466137,8,3,5,3,2,1,,,,,16.021056444835082,10.224600194969577,36.99267658870776,18.09300924674285,106,16,9,0.9775327432722382,0.9847993707552379,11.619609545935706,11.524340942707736,28
ZINCk800001bQcGS,O=c1c(NCc2ccns2)c(N[C@H]2CC[S@](=O)C2)c1=O,17.857142857142858,18.446183725157347,0.7242798694975039,13.360199541183944,5,311.3880000000001,0.2840999999999998,2,7,5,1,,,,26.777578676069417,8,4,4,4,2,1,,,,,13.337034977630955,8.02326315762657,39.49322143318269,16.697170902240572,150,16,0,1.2989217080923294,1.3615704342775898,9.177406278464519,8.688850409119429,28
ZINCk600000PBNlG,NC(=O)Cn1cc(CCNC(=O)c2coc(Br)c2)nn1,17.857142857142858,18.287822287125632,0.7304310437519765,13.357993121135834,5,342.153,0.09139999999999932,2,6,6,1,,,,24.308867652466137,8,3,5,3,2,1,,,,,18.623960998812404,11.902710197457996,42.78246601031411,20.045187662225835,47,16,4,1.3380940962365848,1.2329299051302,9.390882812600731,8.428593764093138,28
ZINCk700001bPzgd,COc1cc(CNCc2cn(C)nc2C(=O)O)nn1C,17.857142857142858,18.287822287125632,0.730165590420008,13.353138557775267,5,279.3,0.1501999999999994,2,7,6,1,,,,24.308867652466137,8,3,5,3,2,1,,,,,14.960606423069777,10.534605372122474,25.800342681937067,17.297671730418866,132,16,1,1.4785625480870492,1.1878818416597299,9.390882812600731,9.968105849269662,28
ZINCk800000PzIYD,CN(Cc1ccn(C)n1)C(=O)CNC(=O)c1ccns1,17.857142857142858,18.953448192927702,0.704394086384861,13.350696823700103,5,293.352,0.26499999999999974,1,6,5,1,,,,21.88062174122295,7,3,4,3,2,1,,,,,11.434057496057195,7.385106348272856,25.311091818595223,14.045698557348635,216,16,7,1.831708037485943,1.115387854475232,8.254082929072135,8.07501200427971,28
ZINCk800000JUvI5,O=C(O)Cc1nnc(CNC(=O)CCc2csnn2)s1,17.857142857142858,19.00310044760335,0.7017319369866027,13.335082485847678,5,313.364,0.26569999999999966,2,8,7,1,,,,24.308867652466137,8,3,5,3,2,1,,,,,18.474244604388797,11.641982703093857,44.717114568599705,19.93290036640813,49,16,9,1.4595796513223633,1.3036727859974746,12.649328401144459,11.5487522135546,28
CHEMBL251573,COc1cc2c(cc1N1C[C@@H](C)N[C@@H](C)C1)N(S(=O)(=O)c1ccc(-c3ccon3)s1)CC2,17.857142857142858,18.953448192927702,0.7035195801330291,13.334121914761615,5,474.60800000000023,3.349700000000002,1,8,5,1,,,,25.988179895344604,8,4,4,4,2,1,,,,,16.468535111693818,11.268773025583416,30.57832422586521,18.848446307606515,77,16,7,1.4986634590437884,1.3736460641228647,8.254082929072135,8.183003184858531,28
ZINCk800000JTa1Z,CC(=O)c1sc(CNC(=O)Cn2nnc(C)n2)nc1C,17.857142857142858,18.287822287125632,0.7244909784059703,13.24936226171416,5,294.34000000000003,0.2654399999999997,1,8,5,1,,,,21.88062174122295,7,3,4,3,2,1,,,,,11.103745282943798,7.263915620652366,23.555678738605568,13.797964397513585,222,16,8,1.7507870230745226,1.0468294217995653,9.390882812600731,9.527862474454968,28
ZINCk8000018T3g5,Cn1ncc(CNC(=O)c2nscc2S(N)(=O)=O)c1Br,14.285714285714286,15.362996609921524,0.8609513015215056,13.226791926582413,4,380.2490000000001,0.2165000000000003,2,7,4,1,,,,24.308867652466137,8,3,5,3,2,1,,,,,12.032475503016226,7.649732658265745,28.174321338383844,15.101573540378704,181,16,5,0.9336927671772964,0.7419662142686357,6.980676614770233,6.246720672178615,28
ZINCk8000009LywA,CCN(CCNC(=O)c1cnns1)c1cc(O)ncn1,17.857142857142858,18.287822287125632,0.7224577846791949,13.21217957616359,5,294.34000000000003,0.29000000000000015,2,8,6,1,,,,24.308867652466137,8,3,5,3,2,1,,,,,15.245764986474786,9.598831663333417,37.030692362598145,17.511540652972624,122,16,11,1.477197830439623,1.2087735585344583,9.390882812600731,8.58781832586407,28
ZINCk7000004eWZp,CN(C)CC(=O)NCc1nn(C)c(=O)c2ccccc12,14.285714285714286,15.362996609921524,0.8586173857383607,13.190935986318117,4,274.324,0.11129999999999995,1,5,4,1,,,,21.88062174122295,7,3,4,3,2,1,,,,,11.661980671543978,7.592896506056239,25.128526645768,14.216640938963721,209,16,9,1.0852539702057415,0.6965256100212507,6.980676614770233,6.72874416874336,28
ZINCk8000004i2XY,CN(C)[C@H](C(=O)NCCc1nncn1C)c1cscn1,14.285714285714286,15.302104653171593,0.8577714630308235,13.12570869580177,4,294.384,0.23319999999999985,1,7,6,1,,,,21.88062174122295,7,3,4,3,2,1,,,,,11.30008334979828,7.151044183161316,26.91780821917808,13.945217947654449,221,16,12,1.1008257423508925,0.6972012843428411,6.981687475102268,6.964281319768026,28
ZINCk8000004idWz,CNC(=O)Cn1cc(NC(=O)c2c(I)cnn2C)cn1,14.285714285714286,16.17753992324311,0.8105468453227885,13.11265394986817,4,388.16900000000004,0.2194999999999992,2,6,4,1,,,,24.308867652466137,8,3,5,3,2,1,,,,,15.068556413627116,9.919609063469316,31.33196142517048,17.37863422333687,126,16,7,1.142388171657822,0.9237991306152994,11.619609545935706,10.967840721950605,28
ZINCj700000fpUOo,Cn1nnc(Br)c1C(=O)NCc1cc(C(N)=O)co1,14.285714285714286,16.17753992324311,0.8097546230950313,13.099837743150546,4,328.1260000000001,0.1994999999999999,2,6,4,1,,,,24.308867652466137,8,3,5,3,2,1,,,,,15.54676887738728,10.149679112244767,33.201840894148596,17.737293571156993,115,16,6,0.9772021622705922,0.9443621695300823,11.619609545935706,10.427370592126106,28
ZINCk600000Emt87,Cn1cc(S(=O)(=O)NC2CN(Cc3nccs3)C2)cn1,17.857142857142858,18.953448192927702,0.6903096242378817,13.08374770007208,5,313.4080000000001,0.03930000000000011,1,7,5,1,,,,21.88062174122295,7,3,4,3,2,1,,,,,11.584706162654781,7.199696042719022,29.632564841498553,14.158685057296823,212,16,0,1.6119794656157682,1.3674707337861478,8.254082929072135,7.933988594668479,28
ZINCk6000004bJA5,CC(CO)(CO)CNc1ccc([N+](=O)[O-])c(C(N)=O)c1,14.285714285714286,16.21068034427277,0.8062584779556851,13.069998460999505,4,283.284,0.0964999999999997,4,6,7,1,,,,30.205494371073204,9,4,5,4,2,1,,,,,16.292271773764345,9.991254573411966,44.11104718066744,19.77057742309156,51,16,7,0.8337286288507424,1.116414851185719,10.319912257378935,9.461471485235187,28
ZINCk8000018Slw3,Cc1ccnc(C(=O)NCc2cnc(C(=O)O)nc2)n1,17.857142857142858,18.287822287125632,0.7145472384488625,13.06751291250918,5,273.252,0.20321999999999968,2,6,4,1,,,,24.308867652466137,8,3,5,3,2,1,,,,,14.789623289290551,9.703130054808025,31.084454728125195,17.169434380084446,135,16,10,1.4663883963356408,1.2990473585709938,9.390882812600731,8.844433082356627,28
ZINCk700000wTyDp,Cc1cnc(C(=O)N[C@@H](C)Cc2cnccn2)c[n+]1[O-],14.285714285714286,15.362996609921524,0.849776572151376,13.055114597152324,4,273.296,0.17442000000000002,1,5,4,1,,,,32.73436206030686,9,6,3,6,2,1,,,,,15.121735608896525,9.517586404798868,36.776474967429735,19.524892221749106,58,16,13,1.069695464033851,0.7666554621188503,6.980676614770233,7.254508515430742,28
ZINCj600000PLgxg,O=C(CNC(=O)c1ccns1)NCCc1csnn1,17.857142857142858,18.953448192927702,0.6883255569265317,13.046142783075128,5,297.36499999999995,0.08329999999999971,2,7,6,1,,,,24.308867652466137,8,3,5,3,2,1,,,,,14.32317354269051,8.99974211108374,35.063649222065074,16.819597070134417,146,16,5,2.011539729671807,1.0861363378613582,8.254082929072135,8.23499202835743,28
ZINCk7000018TAx0,O[C@@H](COC[C@@H]1CCCO1)CSc1nnc2nc[nH]n12,17.857142857142858,18.287822287125632,0.7129570559203754,13.038431937024116,5,299.356,0.10099999999999959,2,8,7,1,,,,24.308867652466137,8,3,5,3,2,1,,,,,16.164379454410703,10.615647277286458,33.86584289496911,18.200501503924563,102,16,5,1.4873740950300083,1.074409185334908,9.390882812600731,7.721076748809786,28
ZINCk700000drsVz,CS(=O)(=O)c1sccc1CNC(=O)c1c[nH]c(=O)cn1,17.857142857142858,18.287822287125632,0.7126655316449871,13.033100592883432,5,313.36,0.16489999999999994,2,6,4,1,,,,24.308867652466137,8,3,5,3,2,1,,,,,15.65711106217067,9.813484451237574,38.704362256993825,17.820050209744537,112,16,3,1.607894561849043,1.234881483540446,9.390882812600731,9.45124036098367,28
ZINCj800000xceQv,CCOCc1nc(CNC(=O)c2csc(O)n2)no1,17.857142857142858,18.287822287125632,0.7082912506596534,12.953104519589697,5,284.297,0.6981999999999999,2,8,6,1,,,,24.308867652466137,8,3,5,3,2,1,,,,,16.922558299366084,11.04540309846377,36.16631430584919,18.769135637641096,82,16,14,1.5776797973017636,1.2064416452432571,9.390882812600731,8.466883645877305,28
ZINCk8000009MfQv,Cn1ccc(CC(=O)N[C@H]2CCN(c3ncns3)C2)n1,14.285714285714286,15.362996609921524,0.8422570667773743,12.93959246158325,4,292.36800000000005,0.2091999999999994,1,7,4,1,,,,21.88062174122295,7,3,4,3,2,1,,,,,12.783481631929122,8.016308608580895,31.539568345323733,15.05776665925258,183,16,9,0.8423184742087058,0.918947828976787,6.980676614770233,6.247579073408442,28
ZINCk6000009Jfx9,COCC(=O)NCC(C)(C)Nc1cc2nncn2cn1,17.857142857142858,18.287822287125632,0.7068731007779657,12.927169646576884,5,278.31600000000003,0.07739999999999952,2,7,6,1,,,,24.308867652466137,8,3,5,3,2,1,,,,,15.985246776774506,9.955237511730642,40.54208273894435,18.066151995697414,109,16,8,1.7829867809153734,1.1149949469925076,9.390882812600731,9.898058753283115,28
ZINCk800000guvDk,CN(Cc1cccnn1)C(=O)c1ccc(C(N)=O)cn1,14.285714285714286,16.17753992324311,0.7985291312177786,12.91823690014825,4,271.28,0.24270000000000003,1,5,4,1,,,,21.88062174122295,7,3,4,3,2,1,,,,,12.848487630933539,8.040748533162727,31.955198441684924,15.106521158505892,180,16,0,0.8840207571179196,1.0691421980462195,11.619609545935706,10.423160521886908,28
ZINCk6000004dm5O,Cc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1NC[C@@H](O)C(N)=O,14.285714285714286,15.362996609921524,0.8407417680717927,12.91631293270638,4,284.228,0.0695199999999998,3,7,6,1,,,,41.894685904351626,11,8,3,8,2,1,,,,,21.394667413395222,14.130914562329538,44.02491597252667,26.519672036134324,8,16,2,0.8222661614892786,0.9305413388378528,6.980676614770233,6.186660379054449,28
ZINCk8000004jFzp,Cn1ccnc1COCC(=O)NC[C@H](O)c1cncs1,17.857142857142858,18.953448192927702,0.6806486942107327,12.900639763307012,5,296.35200000000003,0.24300000000000044,2,7,7,1,,,,24.308867652466137,8,3,5,3,2,1,,,,,16.673558231783588,10.84696882745963,36.024680833790015,18.582385586954224,88,16,3,1.4899905640275475,1.3322678862053,8.254082929072135,6.757222951251641,28
ZINCk500000gdi0R,COC(=O)c1cnc(CNC(=O)Cc2cnn(C)n2)s1,17.857142857142858,18.287822287125632,0.7053959300044192,12.900155409982531,5,295.324,-0.08290000000000042,1,8,5,1,,,,21.88062174122295,7,3,4,3,2,1,,,,,10.803565826151598,7.006027360419622,23.590568723312085,13.572829804919435,230,16,13,1.660582807624822,1.2011509523713422,9.390882812600731,10.054835299216323,28
ZINCk700001bPyy0,COc1cccc2c(CNCc3nnnn3C)cnn12,17.857142857142858,18.287822287125632,0.703477333915568,12.865068465668845,5,273.3,0.15619999999999945,1,8,5,1,,,,22.43381998590508,7,3,4,3,2,1,,,,,11.583395824186976,7.169475555635232,30.137981118373276,14.296001864616503,204,16,2,1.628987995794819,1.2715162673187852,9.390882812600731,9.668627633540789,28
ZINCj7000002nZj8,COc1c(C(=O)NCc2cnc(O)[nH]2)ccnc1F,17.857142857142858,18.287822287125632,0.7008436783784617,12.816904641240741,5,266.232,0.5879999999999999,3,5,4,1,,,,24.308867652466137,8,3,5,3,2,1,,,,,14.481583669218315,9.133410794311912,34.942652329749116,16.93840466503027,142,16,2,1.8064260630473077,1.1608996429771643,9.390882812600731,9.299015819325513,28
ZINCj800000wXIrv,Cn1ncc(I)c1CNCc1cnc(C(N)=O)cn1,14.285714285714286,16.17753992324311,0.7899481785453331,12.779418195710301,4,372.17000000000013,0.20339999999999991,2,6,5,1,,,,24.308867652466137,8,3,5,3,2,1,,,,,14.944006147165108,9.652857108011709,33.07244631747943,17.285221523490364,133,16,11,1.0143390534652847,1.1255187430664273,11.619609545935706,10.900128032878651,28
ZINCk600000gqrRP,NC(=O)c1ccc([N+](=O)[O-])c(NCCC(CO)CO)c1,14.285714285714286,16.21068034427277,0.7876191138022107,12.767841686887035,4,283.28399999999993,0.0964999999999997,4,6,8,1,,,,30.205494371073204,9,4,5,4,2,1,,,,,16.181860342993755,10.34659771248203,37.112561174551395,19.687768850013615,55,16,13,1.532832647918444,0.8047480132999443,10.319912257378935,10.183106726654886,28
ZINCk800000FCBLz,COCCOCc1ocnc1C(=O)Nc1nnc(O)s1,17.857142857142858,18.287822287125632,0.6976441955186522,12.75839306728984,5,300.296,0.6469999999999998,2,9,7,1,,,,27.596833880108466,9,4,5,4,2,1,,,,,19.61109290469076,13.485141396553354,35.935797930283215,21.607528148545185,29,16,12,1.8853490388402936,1.1178117883819232,9.390882812600731,9.187069060067126,28
ZINCk700000JTCa8,COc1ccc(CNCc2nn(C)c(=O)n2C)nc1C,17.857142857142858,18.287822287125632,0.6952772296894395,12.715106416845499,5,277.32800000000003,0.12061999999999973,1,7,5,1,,,,21.88062174122295,7,3,4,3,2,1,,,,,11.98007016721375,8.08729861068277,23.098290598290603,14.455208060716052,198,16,10,1.7478129590040716,1.2142629297769012,9.390882812600731,8.837950969705396,28
ZINCj800000FCplr,Cc1cnc(CN(C)CC(=O)c2cn(C)nn2)cn1,14.285714285714286,15.362996609921524,0.8262606670002597,12.693839826036486,4,260.301,0.22821999999999987,0,7,5,1,,,,22.499770812270175,7,4,3,4,2,1,,,,,9.330090011839411,5.934341667686698,21.81048118548118,12.622510211947102,241,16,10,0.9356258653247117,0.9310872844922632,6.980676614770233,6.086986027493728,28
ZINCk800000Pyl8f,C[C@@H](NCCNC(=O)c1cnccn1)c1cncn1C,14.285714285714286,16.17753992324311,0.7807318941397708,12.630321386795357,4,274.32800000000003,0.29069999999999885,2,6,6,1,,,,24.308867652466137,8,3,5,3,2,1,,,,,14.28260531502848,9.264893734617331,31.156379852032035,16.789170899387894,148,16,9,1.5070285533077254,0.872589372503301,11.619609545935706,11.770844847155784,28
ZINCk700000Em93S,Cc1nn[nH]c1C(=O)NC1CN(Cc2n[nH]cc2Cl)C1,14.285714285714286,16.21068034427277,0.7783120478744868,12.61696781618963,4,295.73400000000004,0.10381999999999986,3,5,4,1,,,,26.721918824471818,9,3,6,3,2,1,,,,,18.10639847399069,12.442212879096425,33.23734987202205,20.260278561610974,43,16,10,1.000823544709282,1.1484468314445877,10.319912257378935,9.266345499163938,28
ZINCk600000dqY1l,COc1cncc(CN(C)Cc2cc(O)nc(O)n2)c1,17.857142857142858,18.287822287125632,0.689322443367234,12.606206342827198,5,276.296,0.9233999999999998,2,7,5,1,,,,24.308867652466137,8,3,5,3,2,1,,,,,15.303261339902956,10.131149278214734,31.264057579847055,17.55466291804375,121,16,15,1.4831714363947734,1.4330508709480645,9.390882812600731,10.08164943394398,28
ZINCk7000004fsSG,COCCN(Cc1cncs1)c1cc(O)nc(=O)n1C,14.285714285714286,15.362996609921524,0.8199771730311757,12.597306529490986,4,296.35200000000003,0.5954000000000002,1,8,6,1,,,,21.88062174122295,7,3,4,3,2,1,,,,,12.586490819791548,7.846548046906952,31.79049034175335,14.910023550149399,189,16,10,1.1970099481458898,0.8434816639806725,6.980676614770233,7.464383416962883,28
ZINCk600000wI9FZ,COC(=O)c1nnc(CCNC(=O)c2cn(C)cn2)s1,17.857142857142858,18.287822287125632,0.6884152686368923,12.589616092575337,5,295.324,0.03069999999999995,1,8,5,1,,,,21.88062174122295,7,3,4,3,2,1,,,,,12.981933469244703,8.398648545651447,28.576751117734723,15.206605537239264,174,16,6,1.6935645798592414,1.2699846104300658,9.390882812600731,8.593085119250029,28
ZINCk7000004fo8S,COC(=O)c1cnc(-n2cc(CCNC(C)=O)nn2)s1,17.857142857142858,18.287822287125632,0.6867958706908756,12.560000830726448,5,295.324,0.18899999999999967,1,8,5,1,,,,21.88062174122295,7,3,4,3,2,1,,,,,12.861794928150939,8.062234431442858,31.78215414539266,15.116501631418942,179,16,6,1.9870271272868245,1.1059015851755996,9.390882812600731,9.070373500341802,28
ZINCi80000014rjS,COCC(=O)NCCNc1nccc2nsnc12,17.857142857142858,18.287822287125632,0.6863445398171321,12.551746971914733,5,267.314,0.2608,2,7,6,1,,,,24.308867652466137,8,3,5,3,2,1,,,,,15.607553080249264,9.771444124737965,38.75358166189111,17.782881723303483,114,16,15,1.755617788609838,1.27929726857334,9.390882812600731,8.965758869776746,28
ZINCk800000PwEUu,C=C[C@@H](NC(=O)c1cnc(O)c2c1ccn2C)C(=O)O,17.857142857142858,18.287822287125632,0.6834886925574418,12.499519744750344,5,275.264,0.6478999999999999,3,5,4,1,,,,26.721918824471818,9,3,6,3,2,1,,,,,17.338318150091915,11.926025351934994,31.744812994813003,19.68421831868689,56,16,13,1.8720957021694158,1.208926028330198,9.390882812600731,9.828315473251529,28
ZINCk800000y7OLt,Brc1ncc2n1CCN(CCOCCc1nn[nH]n1)C2,14.285714285714286,16.17753992324311,0.7720334896936369,12.48960260159951,4,342.201,0.23359999999999964,1,7,6,1,,,,21.88062174122295,7,3,4,3,2,1,,,,,12.944593405733329,8.14793853813282,31.47204529370135,15.178600489605735,175,16,5,1.009182582113325,1.1715708246915033,11.619609545935706,10.518063629232259,28
ZINCk50000047sNG,O=C(NCCCc1nc(O)n[nH]1)c1n[nH]cc1[N+](=O)[O-],17.857142857142858,18.287822287125632,0.6827698933985575,12.486374473472532,5,281.2320000000001,-0.4958000000000007,4,7,6,1,,,,41.19084267040562,12,7,5,7,2,1,,,,,24.713792150010725,17.070783349818182,44.74903269319512,28.833054780109453,2,16,13,1.60044266598874,1.4012749620544738,9.390882812600731,8.787498055249598,28
ZINCk8000004iiBi,CNc1cnn(C[C@@H](O)COc2cnsn2)c(=O)c1Cl,14.285714285714286,16.291409824659645,0.7658029108118894,12.47600906495377,4,317.75800000000004,0.2297999999999999,2,9,6,1,,,,24.308867652466137,8,3,5,3,2,1,,,,,16.754487132263364,10.208035599911701,46.70940170940171,18.64308226231406,85,16,4,1.1516004980047183,1.1704813143689046,12.609273135276275,11.8157573315916,28
ZINCk700000JTfxs,CC[S@](=O)CC(=O)Nc1ccc2oc(=O)nc(O)c2c1,14.285714285714286,16.17753992324311,0.7700102873766078,12.456872165342974,4,296.30400000000003,0.6006999999999998,2,6,4,1,,,,23.2232187666299,7,3,4,3,2,1,,,,,12.201625909202104,7.1883285972241975,40.32553326965933,14.957024123559052,188,16,2,1.732611039898552,0.7515449934497815,11.619609545935706,11.675198992081969,28
ZINCk800000wuX7z,CN(Cc1cncs1)c1ccc(C(=O)NCCO)nn1,14.285714285714286,15.366973629002153,0.8087927824278822,12.428697358896542,4,293.352,0.2915999999999999,2,7,6,1,,,,24.308867652466137,8,3,5,3,2,1,,,,,17.53637974073602,11.571276344035908,36.19551126235618,19.22950171866855,68,16,4,1.1956627757690772,0.8809998762113566,11.120119513746243,10.368488737396225,28
ZINCk7000004goUF,Cn1c(C(=O)Nc2nc(CC(N)=O)cs2)cccc1=O,14.285714285714286,16.17753992324311,0.7672579684224018,12.412346415579806,4,292.32000000000005,0.12189999999999973,2,6,4,1,,,,24.308867652466137,8,3,5,3,2,1,,,,,16.147618832616885,10.17802888557681,39.05270655270655,18.1879310375792,103,16,10,1.269305952580592,1.0473900863919172,11.619609545935706,10.631822915228522,28
ZINCk8000018Tp53,CS(=O)(=O)NCCNC(=O)c1ccc(-c2cnco2)o1,17.857142857142858,18.287822287125632,0.6784017910949968,12.40649139481303,5,299.30800000000005,0.21360000000000007,2,6,6,1,,,,24.308867652466137,8,3,5,3,2,1,,,,,16.48808700075221,10.334636391282718,40.75360264587762,18.443282163680692,93,16,3,1.9273200509121953,1.2070570731138186,9.390882812600731,9.748065531567375,28
ZINCk600000PBfsm,CONC(=O)c1cnn(CCNC(=O)c2cncs2)c1,17.857142857142858,18.287822287125632,0.6771159890719987,12.382976875920013,5,295.324,0.06080000000000002,2,7,6,1,,,,27.596833880108466,9,4,5,4,2,1,,,,,20.29842317192751,13.944509595042176,37.28976697061802,22.12302584897275,26,16,13,1.5891432492388557,1.4477776139625729,9.390882812600731,8.794386304183137,28
ZINCk500000dq4PX,Nc1ccc(C(=O)NCCCNCCO)c([N+](=O)[O-])c1,14.285714285714286,16.16724511088665,0.7655303654796418,12.37651705853601,4,282.3,-0.12119999999999964,4,6,8,1,,,,30.205494371073204,9,4,5,4,2,1,,,,,15.600258938451534,10.013553912384333,35.28786230091997,19.25156779660695,65,16,1,1.5915576267660625,0.8173067549787825,12.609273135276275,13.524368511076258,28
ZINCj600001bQGIZ,Cc1nc(CNc2c(N(C)CCO)c(=O)c2=O)cs1,14.285714285714286,15.302104653171593,0.8087202202255122,12.375121445026766,4,281.33699999999993,0.08811999999999981,2,7,6,1,,,,24.308867652466137,8,3,5,3,2,1,,,,,14.081493914910817,9.08634695417147,31.274281274281275,16.638337349299647,152,16,3,1.0509808913911634,1.0170328226125347,6.981687475102268,6.492821650284109,28
ZINCf5000000ahqO,NC(=O)c1n[nH]c(=NCc2cc[nH]n2)s1,14.285714285714286,15.362996609921524,0.8038411958902704,12.349409567377487,4,224.24900000000005,-0.6059000000000001,3,5,3,1,,,,26.721918824471818,9,3,6,3,2,1,,,,,16.89351263834756,10.677271202206901,40.43385170160019,19.350614184878623,62,16,14,1.1352215545792976,0.9782346715587891,6.980676614770233,7.568821899890588,28
ZINCk700000FCG8P,O=C(NCc1nnc2n1CCNC2=O)c1ccc(I)o1,17.857142857142858,18.287822287125632,0.6750070718455604,12.344409372464652,5,387.13700000000006,0.14910000000000007,2,6,3,1,,,,24.308867652466137,8,3,5,3,2,1,,,,,16.022510450996798,10.625085607049353,32.565339048639636,18.094099751364134,105,16,5,1.5572003115909607,1.516260813813395,9.390882812600731,9.531002785408852,28
CHEMBL251572,COc1cc2c(cc1N1C[C@@H](C)N[C@@H](C)C1)N(S(=O)(=O)c1ccc(-c3ccccn3)s1)CC2,17.857142857142858,16.742902302159234,0.7359720817349366,12.322308661604794,5,484.6470000000002,3.756700000000003,1,7,5,1,,,,25.988179895344604,8,4,4,4,2,1,,,,,16.44942298410896,11.268773025583416,30.44695581347995,18.83411221191787,78,16,12,1.5078910994530579,1.1449111947376536,9.51326894395403,9.101318801248237,28
ZINCj700000d8xgb,Nc1ccc(CN[C@@H](CCO)C(=O)O)cc1[N+](=O)[O-],14.285714285714286,16.21068034427277,0.7597565624169197,12.316170772804208,4,269.257,0.10219999999999985,4,6,7,1,,,,30.205494371073204,9,4,5,4,2,1,,,,,17.112810347403524,10.91236933830944,39.631610219845506,20.385981353320943,41,16,1,1.1547844735042854,1.2422767142357458,10.319912257378935,9.840545435086442,28
ZINCk500000dpM9s,Cn1cc([N+](=O)[O-])c(OCC(=O)OCCOCCO)n1,14.285714285714286,15.362996609921524,0.8011964194378837,12.30877787570547,4,289.24399999999997,-0.7407999999999999,1,9,9,1,,,,31.82120161551783,9,6,3,6,2,1,,,,,14.747843710721693,9.75421618674521,30.217619297325644,19.016183186920728,71,16,2,1.3065910136467616,0.8577595345528551,6.980676614770233,7.6373632717194395,28
ZINCk7000004g4d9,C[C@H](NC(=O)c1coc(S(N)(=O)=O)c1)c1ccn(C)n1,14.285714285714286,16.17753992324311,0.7608183735593658,12.30816961259353,4,298.324,0.1514999999999993,2,6,4,1,,,,24.308867652466137,8,3,5,3,2,1,,,,,15.622569785621506,10.082897941247083,34.67156891814425,17.794144252332664,113,16,8,1.2548926005127756,1.1354710375160222,11.619609545935706,10.863250443298467,28
ZINCk8000009M5XH,C[C@H](CN(C)C(=O)c1csnn1)NC(=O)c1cnsn1,17.857142857142858,17.54376270517786,0.7014991005359326,12.306933757698106,5,312.38,0.28009999999999985,1,8,5,1,,,,21.88062174122295,7,3,4,3,2,1,,,,,12.925453859418793,8.106472549606483,31.872278664731503,15.164245829869833,177,16,12,1.6432182016423953,1.2488101201833726,12.161105747422809,11.575676187964895,28
