zinc_id,smiles,mw,logp,hbd,hba,rotatable_bonds,lipinski,chemistry_flagged,pains_alert,reactive_flags,hotspot_weighted_pct,hotspot_bits_matched,hotspot_exact_matches,hotspot_compatible_matches,hotspot_exact_residue_count,hotspot_group_count,hotspot_required_groups_pass,native_supported_hotspot_bits_matched,native_supported_hotspot_exact_matches,native_supported_hotspot_exact_residue_count,native_supported_hotspot_weighted_pct,pair_hash_overlap_pct,pair_hash_recall_pct,pair_hash_precision_pct,cascade_score_pct,shortlist_rank
CHEMBL4114636,C[C@]1(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@@H](c2ccc(Cl)cc2)N([C@H]2CC[C@@H](O)[C@H]2O)C1=O,492.3990000000002,4.415800000000005,3,4,5,1,0,,,35.379505786192524,12,8,4,8,3,1,0,0,0,0.0,27.782761605799806,17.996163892231532,60.902503293807655,29.68194765089799,72
ZINCk600000gpqXg,CN(CCNC(=O)c1ccoc1)C(=O)c1coc(O)n1,279.25199999999995,0.4751999999999997,2,6,5,1,0,,,36.43612723924259,12,7,5,7,3,1,0,0,0,0.0,27.422078471136157,17.9201899580071,58.373872504307286,29.675590663162765,73
ZINCj800000JS9gF,Cc1nc(C)c(C(=O)NCCCC[S@@](=O)CCO)[nH]1,287.3849999999999,0.2775399999999998,3,4,8,1,0,,,38.482651487617744,13,9,4,9,3,1,0,0,0,0.0,26.67682512903708,17.112590739142135,60.47801263362488,29.628281718682242,74
ZINCk600000gpKkB,COCCc1cc(C(=O)Nc2nnc(C(N)=O)s2)no1,297.296,0.06619999999999931,2,8,6,1,0,,,40.14744452357138,13,8,5,8,3,1,0,0,0,0.0,26.10406665710297,17.525156891302018,51.13628734474654,29.614911123720074,75
ZINCj700000JTLSl,COCC[C@H](NCc1sc(C(=O)O)nc1C)C(N)=O,287.341,0.1297200000000004,3,6,8,1,0,,,39.227687016316,14,9,5,9,3,1,0,0,0,0.0,26.408962022827147,18.377608900042315,46.90910276724636,29.613643271199365,76
ZINCk700000PBZyr,O=C(CCCCCNC(=O)c1cnn[nH]1)NOCCF,287.2950000000001,0.11219999999999969,3,5,10,1,0,,,37.42727912521999,13,8,5,8,3,1,0,0,0,0.0,26.917509980998172,18.238255987561878,51.35770845982596,29.544952267053624,77
ZINCk7000009L6Wc,O=C(NC[C@@H](O)CN=c1[nH]nc(O)s1)c1cnc(Cl)s1,335.798,-0.021700000000000386,4,8,5,1,0,,,40.58938460235731,12,7,5,7,3,1,0,0,0,0.0,25.86286816932704,17.44389334010957,49.98927284169575,29.544497277584615,78
ZINCk700000wqyf0,COC[C@H](O)CN(C)c1cc(N)c([N+](=O)[O-])c(CO)c1,285.29999999999995,0.11280000000000018,3,7,7,1,0,,,45.77914680119088,13,10,3,10,3,1,0,0,0,0.0,24.119691190385552,15.126393433719423,59.48772979535206,29.53455509308689,79
ZINCk800001bPO2k,CO[C@H](C)[C@@H](CC(=O)O)NCc1c([N+](=O)[O-])cnn1C,286.288,0.2961000000000003,2,7,8,1,0,,,47.48674562757669,14,11,3,11,3,1,0,0,0,0.0,23.456846775116954,15.13315744674458,52.129791825336355,29.46432148823189,80
ZINCj700000JW6vk,Cn1ncc([N+](=O)[O-])c1CNCCCc1nc[nH]n1,265.277,0.16879999999999967,2,7,7,1,0,,,44.96624714988695,12,9,3,9,3,1,0,0,0,0.0,24.277912429806722,15.06217101287575,62.54724577663842,29.449996109826778,81
