stage3_screen_rank,zinc_id,smiles,coverage_pct,anchor_weighted_pct,geometry_penalty_factor,weighted_coverage_pct,features_matched,mw,logp,hbd,hba,rotatable_bonds,lipinski,chemistry_flagged,pains_alert,reactive_flags,hotspot_weighted_pct,hotspot_bits_matched,hotspot_exact_matches,hotspot_compatible_matches,hotspot_exact_residue_count,hotspot_group_count,hotspot_required_groups_pass,native_supported_hotspot_bits_matched,native_supported_hotspot_exact_matches,native_supported_hotspot_exact_residue_count,native_supported_hotspot_weighted_pct,pair_hash_overlap_pct,pair_hash_recall_pct,pair_hash_precision_pct,cascade_score_pct,shortlist_rank,rerank_conformers,best_conformer_id,fit_rmsd_angstrom,mean_pair_distance_error_angstrom,reference_feature_span_angstrom,ligand_feature_span_angstrom,rerank_query_feature_count
242,ZINCk800000BmxSQ,CNCCCc1cn(CCn2cc([N+](=O)[O-])cn2)nn1,10.714285714285714,12.452265874995494,0.893298575210041,11.123591364270089,3,279.304,0.23499999999999943,1,8,8,1,,,,27.328880372511843,8,4,4,4,2,1,,,,,8.836485743703069,5.214711517109782,28.927519151443725,13.45958440090526,77,16,13,0.5868560703713284,0.7972652865721018,10.224077171070256,10.561631578466239,28
243,ZINCk8000004i2G6,CN(C)S(=O)(=O)N[C@H]1CCc2ncc([N+](=O)[O-])cc2C1,14.285714285714286,15.882058156883279,0.7000540142851784,11.118298567836801,4,300.3400000000001,0.24310000000000032,1,5,4,1,,,,23.370539704909035,7,3,4,3,2,1,,,,,6.357036455358698,3.8988414477135427,17.204135954135953,10.610412267746284,248,16,10,1.5586213590132696,1.3504193679424077,6.493394566788621,6.654311176660791,28
244,ZINCf50000035j0O,C[C@H](O)CNCc1c([N+](=O)[O-])cnn1C,14.285714285714286,14.458906658968354,0.7689084108233948,11.117574941391158,4,214.225,-0.20130000000000003,2,6,5,1,,,,23.784240749250948,7,3,4,3,2,1,,,,,3.827096973476797,2.2000988194942814,14.691993990126637,8.816382917420334,342,16,13,1.5185580044904485,0.9408105422373977,5.911169934962112,6.060967389018891,28
245,ZINCj8000002rHpm,O=C(Cn1ccc([N+](=O)[O-])n1)OCCn1ccnc1,14.285714285714286,15.882058156883279,0.6997476748641339,11.113433267336026,4,265.229,0.23119999999999985,0,8,6,1,,,,28.064765316002067,8,5,3,5,2,1,,,,,9.865538697840588,5.824911726016832,32.2066822066822,14.41534535238096,47,16,10,1.6784144709810995,1.2654423446258927,6.493394566788621,6.580877989289788,28
246,ZINCj800000JUxgl,O=C(O)COCCOC(=O)c1cncc([N+](=O)[O-])c1,14.285714285714286,15.882058156883279,0.6991277712080818,11.103587921418942,4,270.197,0.2477999999999998,1,7,7,1,,,,30.094957272000688,9,5,4,5,2,1,,,,,11.820535691158764,7.299236152227148,31.059341326453175,16.389141086369246,22,16,8,1.4022257240221239,1.444809519992451,6.493394566788621,5.960678699672459,28
247,ZINCj800000d8IrB,CNS(=O)(=O)CCCOC(=O)c1ccc([N+](=O)[O-])o1,14.285714285714286,15.914021874444002,0.6960867116573994,11.077539155825649,4,292.26900000000006,0.28390000000000004,1,7,7,1,,,,26.753501871115127,8,4,4,4,2,1,,,,,7.3665693427193615,4.471646978988811,20.89185215230949,12.213302474818303,137,16,13,1.607648235981556,1.3086064533379498,10.122770668152079,9.519629717056045,28
248,ZINCk800000xc5iH,Cc1oc(C#N)cc1C(=O)NCCN1CCS(=O)CC1,14.285714285714286,14.490870376529077,0.7643796241222732,11.07652605161588,4,295.36400000000003,0.2538,1,5,4,1,,,,21.42547633865539,7,3,4,3,2,1,,,,,7.543439305886898,4.843254336498801,17.04788267288267,11.013948564079021,219,16,15,1.208711265435882,1.1754694942165915,7.509116392758873,7.001774070068456,28
249,ZINCk7000004fTBS,C[C@@H]1CCN(C(=O)Cn2ccc([N+](=O)[O-])n2)CC[S@]1=O,14.285714285714286,14.490870376529077,0.7641895280382195,11.073771393902772,4,300.34,0.16080000000000005,0,6,3,1,,,,26.317835878532282,7,5,2,5,3,1,,,,,5.429857422898065,3.2088368780568124,17.63842746400886,10.65185203680662,242,16,10,1.381502403948335,1.0532674816287388,7.509116392758873,8.015323907915644,28
250,ZINCj7000002nFNv,COC(=O)N1CCN(Cn2cc([N+](=O)[O-])cn2)CC1,14.285714285714286,14.458906658968354,0.7658565636743252,11.073448568325322,4,269.261,0.1327999999999998,0,7,3,1,,,,20.723462482193167,6,3,3,3,2,1,,,,,4.691916468211792,2.796774957879221,14.553846153846154,8.699802971707134,346,16,7,1.2042993852274304,1.0936062582834476,5.911169934962112,4.877689021108252,28
251,ZINCf50000036fsp,O=[N+]([O-])c1ncn(C[C@@]2(O)CCOC2)n1,14.285714285714286,15.882058156883279,0.6971368879722714,11.071968598084236,4,214.18099999999998,-0.6623000000000003,1,7,3,1,,,,23.370539704909035,7,3,4,3,2,1,,,,,4.2846678676756556,2.4313488593706816,18.02246426140231,9.056135826983999,325,16,12,1.5085182632522438,1.3671856754393745,6.493394566788621,5.829019954481654,28
252,ZINCk600000PzCly,CN1CCOC[C@H](N(C)Cc2cn(C)nc2[N+](=O)[O-])C1,14.285714285714286,14.458906658968354,0.7657541421681194,11.071967665327222,4,283.33200000000005,0.09070000000000067,0,7,4,1,,,,27.447880049284816,8,5,3,5,2,1,,,,,6.721856559692362,4.498716731031049,13.288818557258091,11.903362432090475,158,16,4,1.420453489227803,1.024159933211397,5.911169934962112,6.304311046388821,28
253,CHEMBL1490404,Cn1cc([N+](=O)[O-])c(C(=O)Nc2nc(-c3ccc(Cl)cc3)cs2)n1,14.285714285714286,15.924846448928484,0.6951092917516571,11.06950873636857,4,363.786,3.357500000000001,1,7,4,1,,,,34.59562803357751,10,6,4,6,2,1,,,,,11.865448985651204,7.234234234458693,32.97610248829762,17.54799374763278,13,16,6,1.7641791614621682,1.228057447607133,9.866748856639653,9.665292441445947,28
254,ZINCk700000drBXT,Cn1nc(CN2CCNC[C@]2(C)CO)c([N+](=O)[O-])c1Cl,14.285714285714286,14.458906658968354,0.7650107498932933,11.061219025814513,4,303.75,0.13790000000000047,2,7,4,1,,,,25.976950398411248,8,3,5,3,2,1,,,,,5.301290749674607,3.248533779126437,14.401869939060019,10.470205661858767,265,16,3,1.129131235738675,1.1548744957180885,5.911169934962112,4.904189521316933,28
255,ZINCk7000004gk85,Cc1nc([N+](=O)[O-])c(N2CCN(C[C@@H](C)O)CC2)n1C,10.714285714285714,13.705634530873795,0.8067488766970511,11.057005262202749,3,283.33199999999994,0.13951999999999964,1,7,4,1,,,,26.753501871115127,8,4,4,4,2,1,,,,,6.761775287791247,4.2167386156928774,17.0560542062654,11.759706933622216,171,16,10,0.8238538554418685,0.9670886472114466,5.667138254886672,7.2170992182505005,28
256,ZINCi600000x0b5N,Cc1cnc(C(=O)N[C@@H]2CCC[C@@H](O)C2)c[n+]1[O-],14.285714285714286,15.882058156883279,0.6958367077953743,11.051319060900331,4,251.28599999999994,0.05672000000000016,2,4,2,1,,,,23.784240749250948,7,3,4,3,2,1,,,,,4.207583409411123,2.6147664125717003,10.765550239234448,9.10174774437108,321,16,11,1.3786151211322415,1.4691310511624252,6.493394566788621,7.150077198876534,28
257,ZINCj6000002lagX,CN(CCN1CCOCC1)c1nn(C)cc1[N+](=O)[O-],14.285714285714286,14.458906658968354,0.7640934218909369,11.047955465852784,4,269.305,0.09669999999999979,0,7,5,1,,,,24.106424648399255,7,4,3,4,2,1,,,,,6.84650829458738,4.231701160768223,17.91853802075267,11.16148738304035,203,16,15,1.3951348979179263,1.0521221302578303,5.911169934962112,5.498291929901514,28
258,ZINCf5000000ZtX4,C[C@@H](N)CC(=O)Nc1cc([N+](=O)[O-])n[nH]1,10.714285714285714,13.705634530873795,0.8051368222604031,11.034911033250177,3,213.197,-0.006300000000000527,3,5,4,1,,,,25.976950398411248,8,3,5,3,2,1,,,,,6.699204407040928,3.858328148236026,25.404374597922985,11.518640904883508,185,16,13,1.0529652918751362,1.0313394424565807,5.667138254886672,6.212948695850185,28
259,ZINCk800000AiHE1,O=[N+]([O-])c1ccc(CCN2C[C@@H]3[C@H](C2)CS3(=O)=O)cn1,14.285714285714286,15.882058156883279,0.6948015952644677,11.034879343485555,4,297.33599999999996,0.2610999999999999,0,6,4,1,,,,24.106424648399255,7,4,3,4,2,1,,,,,8.054913674117284,4.898931889344447,22.64004767580455,12.067791417687776,147,16,15,1.6619613703535496,1.3043519327407596,6.493394566788621,6.75358884617571,28
260,ZINCf500000437uP,c1cnn2c(Cn3cncn3)nnc2c1,14.285714285714286,15.882058156883279,0.6939664379261968,11.021615326068988,4,201.193,-0.23590000000000044,0,7,2,1,,,,18.630606313688514,6,3,3,3,2,1,,,,,4.5418890303442625,2.47866100305614,27.098963915684177,8.064068351180326,361,16,12,1.3777053259661383,1.4326526108251347,6.493394566788621,5.503857599213792,28
261,ZINCk800000drLU2,CC(C)N(C)C(=O)COC(=O)Cn1ccc([N+](=O)[O-])n1,14.285714285714286,15.882058156883279,0.6938147688578764,11.019206509105322,4,284.272,0.2012999999999998,0,7,6,1,,,,24.106424648399255,7,4,3,4,2,1,,,,,5.988276097528229,3.6798380738146035,16.068167985392577,10.517813235245985,253,16,1,1.3135561833394573,1.479883894439509,6.493394566788621,5.513410462416283,28
262,ZINCk800000JUoEf,O=C(Nc1cncc([N+](=O)[O-])c1)C1CN(C2COC2)C1,14.285714285714286,15.882058156883279,0.6926887273177239,11.001322651877555,4,278.26800000000003,0.2588999999999999,1,6,4,1,,,,30.094957272000688,9,5,4,5,2,1,,,,,10.766721096093658,6.4924734540600975,31.51286515767073,15.598780140070417,29,16,0,1.8389994185121195,1.1589188651096114,6.493394566788621,7.071902858855996,28
263,ZINCj8000002rN80,O=C(N[C@H]1CCn2cncc2C1)c1cc[n+]([O-])cc1,14.285714285714286,14.490870376529077,0.7588061271468022,10.995761229400353,4,258.281,0.26129999999999964,1,4,2,1,,,,25.136170723351547,7,4,3,4,2,1,,,,,7.479070953240247,4.376404850909597,25.697139571654446,11.893345895768071,160,16,1,1.4066638059059284,1.0859147378219498,7.509116392758873,7.784181585259967,28
264,ZINCk8000004iCjb,COCOCCCNS(=O)(=O)c1ccc([N+](=O)[O-])cn1,14.285714285714286,15.882058156883279,0.6922958857469007,10.995083519203298,4,305.31200000000007,0.2787,1,7,9,1,,,,26.753501871115127,8,4,4,4,2,1,,,,,8.1176362647227,5.027978200705992,21.057046979865788,12.776602666320807,101,16,4,1.4184884440285035,1.503055545928864,6.493394566788621,6.398726209109959,28
265,ZINCi700000BptZz,CN(C[C@@H]1CCO1)C(=O)c1cnc([N+](=O)[O-])n1C,14.285714285714286,15.882058156883279,0.6916653664415385,10.985069574926499,4,254.246,0.18920000000000003,0,6,4,1,,,,24.106424648399255,7,4,3,4,2,1,,,,,5.976192963330191,3.750145938864142,14.70481709525534,10.508750884597456,257,16,2,1.4440337063911879,1.4872777123292902,6.493394566788621,6.32730740892526,28
266,ZINCf5000002Kvgn,O=C1CC[C@H](COc2cccc[n+]2[O-])N1,10.714285714285714,11.746318013305688,0.9350960862704745,10.983936002330523,3,208.217,-0.02260000000000012,1,3,3,1,,,,21.17783005574874,6,3,3,3,2,1,,,,,5.013221629225589,2.819475596337985,22.589081399150047,9.054373735856377,326,16,11,0.6165180173767112,0.5028489134665096,6.493394566788621,6.747875381860714,28
267,ZINCk600000cLi01,NOCCNC(=O)Cc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],14.285714285714286,15.189005259394039,0.7227871956401108,10.978418516000312,4,284.228,0.05200000000000071,2,7,7,1,,,,40.02566131863103,11,7,4,7,3,1,,,,,13.298176828754293,8.49773768148925,30.564050288820933,19.98004795122348,11,16,13,1.7129294498704193,1.0861746617903174,9.038073356639677,8.850528654894582,28
268,ZINCi70000012nbP,COC(=O)CN(C)C(=O)c1ccc([N+](=O)[O-])n1C,14.285714285714286,14.458906658968354,0.759246353580841,10.977872157587464,4,255.23000000000002,0.17829999999999968,0,6,4,1,,,,24.106424648399255,7,4,3,4,2,1,,,,,5.984253786191386,3.750145938864142,14.802942722017868,10.514796501743353,254,16,10,1.1758488131906097,1.1448786277539797,5.911169934962112,4.831165575020236,28
269,ZINCk7000004fVqM,C[C@@H]1CN(CCn2ccc([N+](=O)[O-])n2)CCS(=O)(=O)C1,14.285714285714286,15.882058156883279,0.6905871635977147,10.967945494655972,4,302.35600000000005,0.15779999999999994,0,7,4,1,,,,24.106424648399255,7,4,3,4,2,1,,,,,5.844840587014994,3.5811408367934408,15.887767220902612,10.410236602361058,275,16,8,1.5897966534585888,1.3595838981016382,6.493394566788621,7.0793725785806725,28
270,ZINCk6000004dOFg,O=C(CNC(=O)CSc1cccc[n+]1[O-])NCC1CC1,14.285714285714286,14.490870376529077,0.7565061662695397,10.962432794456854,4,295.3640000000001,0.05449999999999955,2,4,7,1,,,,23.784240749250948,7,3,4,3,2,1,,,,,6.462334134749261,3.902680782812186,18.77878787878788,10.792810788374682,230,16,2,1.0441186092908246,1.2986428859945096,7.509116392758873,6.735106680891059,28
271,ZINCk800000JTl4Y,CN1CCO[C@H](COC(=O)c2cnn3ccncc23)C1,14.285714285714286,15.195105438906717,0.7213807620009777,10.961456740203728,4,276.29600000000005,0.21669999999999945,0,7,3,1,,,,20.322492634195317,7,3,4,3,2,1,,,,,8.950705180796831,5.654918487927318,21.45514223194749,11.793652044146452,167,16,14,1.342454455050536,1.1522980939170486,7.8947932208513265,6.320526617980916,28
272,ZINCj700000xcke4,COc1cc[n+]([O-])c(C(=O)NCCCN2CCC2)c1,10.714285714285714,13.705634530873795,0.799594794233246,10.958954022550103,3,265.31299999999993,0.15420000000000034,1,4,6,1,,,,23.370539704909035,7,3,4,3,2,1,,,,,6.9886801405591035,4.121297842705447,22.969993876301288,11.084145031646585,213,16,3,1.0982478050861062,1.0625940172833699,5.667138254886672,5.559514648047893,28
273,ZINCk7000004f3zB,CN1CCC(C#N)(C(=O)NCc2ccc[n+]([O-])c2)CC1,10.714285714285714,13.705634530873795,0.7976922477534674,10.932878415820257,3,274.32400000000007,0.17178000000000004,1,4,3,1,,,,23.370539704909035,7,3,4,3,2,1,,,,,8.10973140807764,5.2052300591978735,18.347672851663724,11.924933482285487,156,16,13,0.9116956180399769,0.9650563845029266,5.667138254886672,4.0992223874157006,28
274,ZINCf50000027elu,COC(=O)CNc1c([N+](=O)[O-])cnn1C,14.285714285714286,14.458906658968354,0.7545310636140513,10.909694220087681,4,214.181,-0.08680000000000043,1,7,4,1,,,,23.370539704909035,7,3,4,3,2,1,,,,,3.7669461449833506,2.1581869897249693,14.796800691742327,8.667844534964772,347,16,7,1.3457670698275486,1.1633572355494397,5.911169934962112,5.816904522313404,28
275,ZINCi600000FCR4I,Cn1cc([N+](=O)[O-])c(OCCN2CCOCC2)n1,14.285714285714286,14.458906658968354,0.7530234964437333,10.887896447089929,4,256.2619999999999,0.03929999999999989,0,7,5,1,,,,27.447880049284816,8,5,3,5,2,1,,,,,6.951046906619827,4.330398397789386,17.605383443372265,12.075255192286075,145,16,7,1.420115000111699,1.0956081637975696,5.911169934962112,6.405874479981442,28
276,ZINCf5000002oz0r,CC[C@@H](CN)NC(=O)c1ccc[n+]([O-])c1,10.714285714285714,13.705634530873795,0.7940118631440376,10.88243640943036,3,209.24900000000002,-0.21289999999999987,2,3,4,1,,,,21.580921369014565,6,3,3,3,2,1,,,,,3.6033577242808916,2.0344900021602363,15.744511331444762,8.09774863546431,359,16,6,1.0661101909393862,1.1087222117181799,5.667138254886672,5.357235433977361,28
277,ZINCk800000xc509,Cc1nn(CC(=O)N2CC[C@H]2CN(C)C)cc1[N+](=O)[O-],10.714285714285714,13.705634530873795,0.7932706530050356,10.87227765415462,3,281.31600000000003,0.26222000000000034,0,6,5,1,,,,24.106424648399255,7,4,3,4,2,1,,,,,6.167931153913981,3.9417889819261838,14.171146953405012,10.6525545275353,241,16,1,0.9499937595097583,0.8241638079379959,5.667138254886672,7.688895417292872,28
278,ZINCk600000PzGe5,Cn1nncc1-c1cn(Cc2ccnc(CO)c2)nn1,14.285714285714286,15.924846448928484,0.6822185625493791,10.864225853207575,4,271.284,0.009199999999999708,1,8,4,1,,,,21.311554623432382,7,3,4,3,2,1,,,,,8.541516763565186,5.091207098777334,26.501736111111118,11.734026228531985,173,16,9,1.6052017910514393,1.4106969017072917,9.866748856639653,10.380036939514836,28
279,ZINCf5000002oXGQ,[O-][n+]1ccnc(NC[C@]2(F)CCNC2)c1,14.285714285714286,14.458906658968354,0.7513609816907275,10.86385830145706,4,212.22799999999998,-0.17149999999999999,2,4,3,1,,,,21.580921369014565,6,3,3,3,2,1,,,,,2.7628803548201164,1.524570211286895,14.714609408718168,7.467390608368728,367,16,8,1.4023309855813562,1.1426381092149873,5.911169934962112,5.864530223815614,28
280,ZINCf5000000a9sb,Cc1noc([C@@H](CO)NCC[N+](=O)[O-])n1,14.285714285714286,14.458906658968354,0.7508686268854662,10.85673938928469,4,216.19699999999997,-0.72228,2,7,6,1,,,,23.784240749250948,7,3,4,3,2,1,,,,,3.719000252171376,2.106701388623156,15.847052954172902,8.73531037644127,344,16,4,1.4403280929483453,1.1086336193988047,5.911169934962112,5.602774945977133,28
281,ZINCk700000J9Q9a,CC[C@@H](CNC(=O)c1ccc[n+]([O-])c1)N1CCOCC1,14.285714285714286,14.490870376529077,0.7489411772996932,10.852809519894937,4,279.34000000000003,0.16060000000000052,1,4,5,1,,,,23.370539704909035,7,3,4,3,2,1,,,,,8.698595116544281,5.446350723529755,21.592207792207798,12.36658126363547,123,16,1,1.3247575802188185,1.0962069726070436,7.509116392758873,8.629936469231785,28
282,ZINCk7000004gm7q,Cc1nn(CC(=O)N[C@H]2CN(C)C[C@@H]2C)cc1[N+](=O)[O-],10.714285714285714,13.705634530873795,0.7902426493639211,10.83077694289135,3,281.31600000000003,0.1660200000000005,1,6,4,1,,,,26.753501871115127,8,4,4,4,2,1,,,,,6.406508936014007,4.063130101389565,15.136188474338761,11.493257169789286,189,16,7,1.1453593794889128,0.7501323615264588,5.667138254886672,7.546087535778802,28
283,ZINCj800000JVtm7,CC(C)(O)C1CN(C(=O)NCc2ccc[n+]([O-])c2)C1,14.285714285714286,14.51088173131138,0.7457841902467455,10.82198618175235,4,265.31300000000005,0.23229999999999995,2,3,3,1,,,,21.580921369014565,6,3,3,3,2,1,,,,,3.585409604412114,2.1610761343050235,10.517027863777093,8.084287545562727,360,16,1,1.1970075702523646,1.2875646427780814,10.122770668152079,9.529749074780195,28
284,ZINCj8000002q0ZE,CN(C)CCCN(C)C(=O)Cn1ccc([N+](=O)[O-])n1,10.714285714285714,13.705634530873795,0.7888638650315846,10.81187982873545,3,269.305,0.20140000000000002,0,6,7,1,,,,24.106424648399255,7,4,3,4,2,1,,,,,5.685586182864511,3.5811408367934408,13.788140472078297,10.290795799248198,285,16,15,1.1746478479483005,0.7713776204165216,5.667138254886672,7.446129577480529,28
285,ZINCi800000AJzC0,Cc1ncc([N+](=O)[O-])n1CC(=O)OCCN(C)C,14.285714285714286,14.458906658968354,0.7477205731214048,10.811221973752714,4,256.26199999999994,0.2045199999999998,0,7,6,1,,,,24.106424648399255,7,4,3,4,2,1,,,,,6.835751787234223,4.179074134984182,18.76456876456876,11.15342000252548,206,16,13,1.4646567417751744,1.1133368590648647,5.911169934962112,5.659077314264787,28
286,ZINCf50000025AF8,N[C@H]1CC[C@H]1NC(=O)c1cccc[n+]1[O-],10.714285714285714,13.705634530873795,0.7878671794366869,10.798219620229597,3,207.233,-0.46050000000000013,2,3,2,1,,,,21.580921369014565,6,3,3,3,2,1,,,,,1.474244684289735,0.8288511838856798,6.660552061495458,6.500913855470943,377,16,1,1.074041616396525,1.1351715341021797,5.667138254886672,5.285161256044591,28
287,ZINCf5000000a8Kr,Cc1nn(C[C@H](O)[C@H](C)O)cc1[N+](=O)[O-],14.285714285714286,15.882058156883279,0.6789983147869877,10.783890723872679,4,215.20899999999997,-0.1585799999999999,2,6,4,1,,,,23.784240749250948,7,3,4,3,2,1,,,,,3.766957268257377,2.1728439141229026,14.143041237113401,8.77127813850577,343,16,9,1.3348146784477182,1.5257888830641466,6.493394566788621,5.319171473155774,28
288,ZINCk8000004iBQE,COCCc1noc(CN(C)C(=O)CCC[N+](=O)[O-])n1,14.285714285714286,14.478918013750661,0.7396944328682349,10.709975048726966,4,286.288,0.27380000000000004,0,7,9,1,,,,24.106424648399255,7,4,3,4,2,1,,,,,8.968730454297367,5.708982153840685,20.905444384351895,12.75315400282284,103,16,4,1.6427104625273057,1.0018659409824417,7.8947932208513265,7.324949059926309,28
289,ZINCk700000cLjot,Cc1c(C)[n+]([O-])cn1[C@@H](C)C(=O)OC[C@H]1CCC(=O)N1,14.285714285714286,14.458906658968354,0.7395272342410415,10.692755251656244,4,281.31199999999995,0.12114000000000053,1,5,4,1,,,,23.370539704909035,7,3,4,3,2,1,,,,,6.473430006166403,3.9763924680107468,17.40008283288466,10.697707430852061,236,16,12,1.5814138355093161,1.0196736842187086,5.911169934962112,6.716287889004169,28
290,ZINCi600000w17ib,COc1cc[n+]([O-])c(C(=O)NC[C@H](C)N(C)C)c1,10.714285714285714,13.705634530873795,0.7796259788311466,10.685268736634445,3,253.302,0.00850000000000084,1,4,5,1,,,,23.370539704909035,7,3,4,3,2,1,,,,,6.3179921790853175,3.8463921070109106,17.676473700920738,10.581129060541247,250,16,13,1.1474523239811563,0.8895538916315684,5.667138254886672,7.33848861861539,28
291,ZINCk8000004iGhy,COC[C@](O)(CO)CNc1ccc([N+](=O)[O-])c(C#N)c1,10.714285714285714,11.726306658523383,0.910500735778724,10.676810840552491,3,281.268,0.24818000000000034,3,7,7,1,,,,28.442755298690493,9,3,6,3,2,1,,,,,9.141597228850031,5.466326541864224,27.900277610542524,13.966886746310148,54,16,7,0.6401273726725325,0.5732855296880919,5.911169934962112,6.79261462772343,28
292,ZINCk800000BmC1T,CN(C(=O)Cn1ccc([N+](=O)[O-])n1)[C@@H]1CNCC1(C)C,10.714285714285714,13.705634530873795,0.7779801055778129,10.662710999340113,3,281.31600000000003,0.24769999999999892,1,6,4,1,,,,23.370539704909035,7,3,4,3,2,1,,,,,4.468382597470532,2.6738485861803123,13.58760429082241,9.193921874330158,319,16,12,1.195377485488034,0.78561746335862,5.667138254886672,7.576726427389336,28
293,ZINCf50000024tqB,NCC1CN(C(=O)c2ccc[n+]([O-])c2)C1,10.714285714285714,13.705634530873795,0.7758692213909907,10.633779992138527,3,207.23299999999998,-0.6493,1,3,2,1,,,,18.974510675512356,5,3,2,3,2,1,,,,,3.1841168380324096,1.7144731701371096,22.297488004515948,7.131715297402397,369,16,6,0.94172789614093,1.058126932082441,5.667138254886672,7.317417719940667,28
294,ZINCf5000000am3c,N[C@@H](CCF)C(=O)Nc1ccc[n+]([O-])c1,14.285714285714286,14.490870376529077,0.7335273279516029,10.629449426988412,4,213.21200000000002,-0.05460000000000065,2,3,4,1,,,,21.580921369014565,6,3,3,3,2,1,,,,,2.188709844093012,1.1812916883477345,14.870030581039758,7.036762725323401,371,16,7,1.487155862803399,1.190304298033822,7.509116392758873,7.644572733004548,28
295,ZINCj700000JWwOl,COCCOCCOC(=O)c1ncc([N+](=O)[O-])n1C,14.285714285714286,15.914021874444002,0.6659481605570117,10.59791359435003,4,273.245,0.14809999999999968,0,8,8,1,,,,27.447880049284816,8,5,3,5,2,1,,,,,9.360315776657057,5.9859405420452,21.454678362573105,13.882206844813997,58,16,11,1.7200422437081906,1.4170813402172302,10.122770668152079,9.448036476540645,28
296,ZINCk500000483nz,O=C(c1ccc[n+]([O-])c1)N1CC[C@H](N2CC[C@@H](O)C2)C1,10.714285714285714,13.705634530873795,0.7731632810214215,10.596693362370875,3,277.324,-0.3988999999999998,1,4,2,1,,,,21.17783005574874,6,3,3,3,2,1,,,,,5.69234644065532,3.4250561127165637,16.839853300733488,9.563717344428674,309,16,15,1.2041825286427517,1.1481048615501872,5.667138254886672,5.814051056915522,28
297,ZINCf50000009Z3e,C[C@H](Nc1ncc([N+](=O)[O-])cn1)C(N)=O,14.285714285714286,14.458906658968354,0.7316058646445921,10.578220908049992,4,211.18099999999998,-0.3295000000000003,2,6,4,1,,,,25.976950398411248,8,3,5,3,2,1,,,,,7.099830080911469,3.977922128152783,32.993111559139784,11.819110160286414,164,16,14,1.446723366754864,1.2336925456443797,5.911169934962112,5.928141395151574,28
298,ZINCk800000J9L8w,Cc1cc([N+](=O)[O-])nn1CC(=O)N(C)[C@H]1CCN(C)C1,10.714285714285714,13.705634530873795,0.7702918836772957,10.557339039779364,3,281.31600000000003,0.2622199999999999,0,6,4,1,,,,24.106424648399255,7,4,3,4,2,1,,,,,5.799085438651681,3.755729965362938,12.719062947067242,10.375920241088574,279,16,8,1.207245066423604,1.0427267197811885,5.667138254886672,6.8067700265612245,28
299,ZINCk600000gptVU,CN1C[C@@H]2C[C@H](C1)N2C(=O)CCn1cc([N+](=O)[O-])cn1,10.714285714285714,13.705634530873795,0.7701321515601284,10.555149809758626,3,279.29999999999995,0.09629999999999983,0,6,4,1,,,,24.106424648399255,7,4,3,4,2,1,,,,,7.92599752061607,4.782608308274827,23.125,11.971104302561866,151,16,11,1.2518907091272973,0.8592914062265128,5.667138254886672,7.384469199691366,28
300,ZINCk800000Emqon,CC(=O)C(=O)N1CCN(c2ccc([N+](=O)[O-])nc2)CC1,14.285714285714286,14.490870376529077,0.7278166102640203,10.546696157220701,4,278.2680000000001,0.2273999999999996,0,6,3,1,,,,27.447880049284816,8,5,3,5,2,1,,,,,9.10569821416006,5.5753765266736615,24.824613555291318,13.69124367294125,65,16,14,1.2294541614250645,1.408508495428895,7.509116392758873,7.431837495311054,28
301,ZINCk6000004cGDI,COCCOCCOCc1nc(-c2ncn(C)n2)no1,14.285714285714286,16.037167371054398,0.6572705968678056,10.540758570041822,4,283.288,0.04469999999999952,0,9,9,1,,,,20.322492634195317,7,3,4,3,2,1,,,,,8.200580574950571,5.334610959624349,17.721046077210453,11.231058589761759,200,16,1,1.3086628620440837,1.5556834814177438,11.104746102455476,9.37002377099437,28
302,ZINCk700000drflZ,CC(C)OC[C@@H](O)COC(=O)Cn1cc([N+](=O)[O-])cn1,10.714285714285714,11.711044360359029,0.8965757447934024,10.49983831969747,3,287.272,0.1203999999999994,1,8,8,1,,,,26.753501871115127,8,4,4,4,2,1,,,,,7.391940673388693,4.376634922396732,23.764880952380953,12.232330972820302,132,16,1,0.6691691513858885,0.7137150291700965,6.493394566788621,7.022196450843561,28
303,ZINCk7000004gk9p,Cc1nc([N+](=O)[O-])cn1CC(=O)N[C@H]1CN(C)C[C@@H]1C,10.714285714285714,13.705634530873795,0.7659492804368718,10.497820906853526,3,281.316,0.1660199999999996,1,6,4,1,,,,26.753501871115127,8,4,4,4,2,1,,,,,7.955560925973236,5.028200406714848,19.04102969601125,12.65504616225871,108,16,6,1.2193222811139137,0.7951851745553792,5.667138254886672,7.731860548200629,28
304,ZINCj600000JSQur,C[C@@H]1CC(=O)NCCN1C(=O)Nc1cc[n+]([O-])cc1,14.285714285714286,14.490870376529077,0.7230904479232505,10.478209951362173,4,264.285,0.06230000000000008,2,3,1,1,,,,23.784240749250948,7,3,4,3,2,1,,,,,6.833062403769855,4.048072006521676,21.899399399399403,11.070856990140127,214,16,3,1.4948511691126725,1.158488344816452,7.509116392758873,6.505586204196088,28
305,ZINCf50000008Uav,CCCNC(=O)CNc1c[n+]([O-])ccn1,14.285714285714286,14.458906658968354,0.7246070612745246,10.477025863397714,4,210.23700000000002,-0.3469000000000002,2,4,5,1,,,,23.784240749250948,7,3,4,3,2,1,,,,,4.184957579739314,2.3636558464573034,18.238636363636367,9.084778372117222,323,16,5,1.4228068004285803,1.2762931482722346,5.911169934962112,5.467464659950077,28
